,file_name,cnt_no_v_scaled,cnt_v_scaled,otro_scaled,status_scaled,cnt_no_v_g,cnt_v_g,otro_g,status_g,cnt_no_v_l,cnt_v_l,otro_l,status_l,cnt_no_v_e,cnt_v_e,otro_e,status_e
280,Num185Line15Vers29,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
281,Num336Line34Vers8,80,0,0,[],0,80,0,[],0,80,0,[],80,0,0,[]
282,Num67Line11Vers21,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
283,Num1176Line135Vers9,78,2,0,[],0,80,0,[],0,80,0,[],0,80,0,[]
284,Num154Line14Vers35,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
285,Num784Line101Vers60,38,42,0,[],77,3,0,[],1,79,0,[],0,80,0,[]
286,Num412Line42Vers15,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
287,Num428Line43Vers14,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
288,Num273Line20Vers24,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
289,Num267Line20Vers18,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
290,Num23Line8Vers10,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
291,Num281Line20Vers32,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
292,Num249Line19Vers9,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
293,Num230Line16Vers36,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
294,Num119Line13Vers37,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
295,Num780Line101Vers56,49,31,0,[],78,2,0,[],0,80,0,[],0,80,0,[]
296,Num39Line9Vers13,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
297,Num427Line43Vers13,80,0,0,[],0,80,0,[],0,80,0,[],80,0,0,[]
298,Num751Line101Vers27,69,11,0,[],79,1,0,[],0,80,0,[],0,80,0,[]
299,Num666Line87Vers13,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
300,Num1242Line139Vers27,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
301,Num25Line8Vers12,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
302,Num116Line13Vers34,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
303,Num138Line14Vers19,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
304,Num1233Line139Vers18,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
305,Num128Line14Vers9,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
306,Num1335Line146Vers21,0,80,0,[],79,1,0,[],0,80,0,[],0,80,0,[]
307,Num291Line20Vers42,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
308,Num405Line42Vers8,0,80,0,[],74,6,0,[],0,80,0,[],0,80,0,[]
309,Num223Line16Vers29,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
310,Num509Line72Vers11,80,0,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
311,Num774Line101Vers50,59,21,0,[],79,1,0,[],0,80,0,[],0,80,0,[]
312,Num439Line51Vers3,80,0,0,[],0,80,0,[],0,80,0,[],80,0,0,[]
313,Num166Line15Vers10,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
314,Num1350Line149Vers9,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
315,Num920Line114Vers25,80,0,0,[],79,1,0,[],0,80,0,[],0,80,0,[]
316,Num100Line13Vers18,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
317,Num191Line15Vers35,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
318,Num1139Line122Vers21,80,0,0,[],0,80,0,[],0,80,0,[],80,0,0,[]
319,Num532Line82Vers15,80,0,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
320,Num1386Line152Vers10,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
321,Num763Line101Vers39,76,4,0,[],79,1,0,[],0,80,0,[],0,80,0,[]
322,Num1327Line146Vers13,1,79,0,[],37,43,0,[],0,80,0,[],0,80,0,[]
323,Num1251Line140Vers9,80,0,0,[],0,80,0,[],0,80,0,[],1,79,0,[]
324,Num48Line11Vers2,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
325,Num810Line104Vers11,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
326,Num327Line33Vers6,80,0,0,[],0,80,0,[],0,80,0,[],80,0,0,[]
327,Num1331Line146Vers17,1,79,0,[],37,43,0,[],0,80,0,[],0,80,0,[]
328,Num1304Line144Vers3,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
329,Num297Line21Vers2,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
330,Num1293Line141Vers5,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
331,Num526Line82Vers9,80,0,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
332,Num1318Line146Vers4,79,1,0,[],53,27,0,[],0,80,0,[],0,80,0,[]
333,Num1374Line151Vers9,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
334,Num279Line20Vers30,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
335,Num148Line14Vers29,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
336,Num101Line13Vers19,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
337,Num1246Line140Vers4,80,0,0,[],0,80,0,[],0,80,0,[],1,79,0,[]
338,Num266Line20Vers17,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
339,Num288Line20Vers39,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
340,Num422Line43Vers8,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
341,Num738Line101Vers14,45,35,0,[],73,7,0,[],0,80,0,[],0,80,0,[]
342,Num1212Line138Vers10,80,0,0,[],0,80,0,[],0,80,0,[],1,79,0,[]
343,Num10Line7Vers10,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
344,Num222Line16Vers28,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
345,Num1329Line146Vers15,0,79,2,[],14,65,0,[],0,80,0,[],0,80,0,[]
346,Num354Line38Vers3,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
347,Num1337Line146Vers23,0,80,0,[],73,7,0,[],0,80,0,[],0,80,0,[]
348,Num12Line7Vers12,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
349,Num1302Line144Vers1,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
350,Num233Line17Vers1,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
351,Num1129Line122Vers11,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
352,Num1292Line141Vers4,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
353,Num299Line21Vers4,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
354,Num352Line38Vers1,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
355,Num807Line104Vers8,80,0,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
356,Num411Line42Vers14,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
357,Num106Line13Vers24,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
358,Num26Line8Vers13,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
359,Num24Line8Vers11,80,0,0,[],0,80,0,[],0,80,0,[],80,0,0,[]
360,Num1297Line141Vers9,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
361,Num1137Line122Vers19,80,0,0,[],0,80,0,[],0,80,0,[],80,0,0,[]
362,Num220Line16Vers26,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
363,Num109Line13Vers27,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
364,Num270Line20Vers21,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
365,Num78Line11Vers32,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
366,Num511Line73Vers1,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
367,Num1377Line152Vers1,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
368,Num179Line15Vers23,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
369,Num1289Line141Vers1,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
370,Num176Line15Vers20,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
371,Num144Line14Vers25,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
372,Num339Line34Vers11,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
373,Num528Line82Vers11,80,0,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
374,Num824Line104Vers25,80,0,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
375,Num1356Line150Vers4,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
376,Num680Line88Vers10,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
377,Num110Line13Vers28,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
378,Num1378Line152Vers2,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
379,Num221Line16Vers27,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
380,Num108Line13Vers26,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
381,Num284Line20Vers35,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
382,Num1296Line141Vers8,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
383,Num635Line86Vers17,80,0,0,[],79,1,0,[],0,80,0,[],0,80,0,[]
384,Num1390Line153Vers1,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
385,Num476Line63Vers12,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
386,Num107Line13Vers25,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
387,Num151Line14Vers32,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
388,Num938Line114Vers43,80,0,0,[],79,1,0,[],0,80,0,[],0,80,0,[]
389,Num111Line13Vers29,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
390,Num194Line15Vers38,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
391,Num1332Line146Vers18,1,79,0,[],37,43,0,[],0,80,0,[],0,80,0,[]
392,Num276Line20Vers27,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
393,Num1357Line150Vers5,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
394,Num127Line14Vers8,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
395,Num681Line88Vers11,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
396,Num760Line101Vers36,45,35,0,[],78,2,0,[],0,80,0,[],0,80,0,[]
397,Num463Line61Vers12,80,0,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
398,Num177Line15Vers21,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
399,Num826Line104Vers27,80,0,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
400,Num338Line34Vers10,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
401,Num178Line15Vers22,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
402,Num158Line15Vers2,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
403,Num142Line14Vers23,79,1,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
404,Num818Line104Vers19,80,0,0,[],80,0,0,[],0,80,0,[],0,80,0,[]
405,Num1241Line139Vers26,80,0,0,[],0,80,0,[],0,80,0,[],1,79,0,[]
