,file_name,cnt_no_v_g,cnt_v_g,otro_g,status_g,cnt_no_v_l,cnt_v_l,otro_l,status_l,cnt_no_v_e,cnt_v_e,otro_e,status_e
0,Num525Line82Vers8,23,43,14,[],18,48,14,[],6,60,14,[]
1,Num296Line21Vers1,23,43,14,[],15,51,14,[],7,59,14,[]
2,Num217Line16Vers23,23,43,14,[],15,51,14,[],7,59,14,[]
3,Num269Line20Vers20,23,43,14,[],15,51,14,[],7,59,14,[]
4,Num799Line103Vers9,23,43,14,[],15,51,14,[],7,59,14,[]
5,Num1323Line146Vers9,14,52,14,[],18,48,14,[],1,65,14,[]
6,Num1307Line144Vers6,23,43,14,[],15,51,14,[],7,59,14,[]
7,Num408Line42Vers11,10,56,14,[],14,52,14,[],8,58,14,[]
8,Num292Line20Vers43,23,43,14,[],15,51,14,[],7,59,14,[]
9,Num341Line35Vers1,0,66,14,[],0,66,14,[],66,0,14,[]
10,Num706Line90Vers23,2,64,14,[],45,21,14,[],8,58,14,[]
11,Num515Line74Vers4,0,66,14,[],0,66,14,[],66,0,14,[]
12,Num181Line15Vers25,23,43,14,[],15,51,14,[],7,59,14,[]
13,Num350Line37Vers8,23,43,14,[],15,51,14,[],7,59,14,[]
14,Num225Line16Vers31,23,43,14,[],15,51,14,[],7,59,14,[]
15,Num343Line37Vers1,23,43,14,[],15,51,14,[],7,59,14,[]
16,Num218Line16Vers24,23,43,14,[],15,51,14,[],7,59,14,[]
17,Num406Line42Vers9,15,51,14,[],15,51,14,[],4,62,14,[]
18,Num811Line104Vers12,23,43,14,[],15,51,14,[],7,59,14,[]
19,Num718Line92Vers8,23,43,14,[],15,51,14,[],7,59,14,[]
20,Num1380Line152Vers4,23,43,14,[],15,51,14,[],7,59,14,[]
21,Num1314Line145Vers1,0,66,14,[],0,66,14,[],66,0,14,[]
22,Num324Line33Vers3,19,47,14,[],14,52,14,[],3,63,14,[]
23,Num675Line88Vers5,23,43,14,[],15,51,14,[],7,59,14,[]
24,Num198Line16Vers4,23,43,14,[],15,51,14,[],7,59,14,[]
25,Num1345Line149Vers4,23,43,14,[],15,51,14,[],7,59,14,[]
26,Num263Line20Vers14,23,43,14,[],15,51,14,[],7,59,14,[]
27,Num819Line104Vers20,15,51,14,[],16,50,14,[],6,60,14,[]
28,Num277Line20Vers28,23,43,14,[],15,51,14,[],7,59,14,[]
29,Num671Line88Vers1,23,43,14,[],15,51,14,[],7,59,14,[]
30,Num1369Line151Vers4,23,43,14,[],15,51,14,[],7,59,14,[]
31,Num353Line38Vers2,23,43,14,[],15,51,14,[],7,59,14,[]
32,Num809Line104Vers10,20,46,14,[],17,49,14,[],5,61,14,[]
33,Num160Line15Vers4,23,43,14,[],15,51,14,[],7,59,14,[]
34,Num294Line20Vers45,23,43,14,[],15,51,14,[],7,59,14,[]
35,Num91Line13Vers9,23,43,14,[],15,51,14,[],7,59,14,[]
36,Num1367Line151Vers2,23,43,14,[],15,51,14,[],7,59,14,[]
37,Num798Line103Vers8,23,43,14,[],15,51,14,[],7,59,14,[]
38,Num86Line13Vers4,23,43,14,[],15,51,14,[],7,59,14,[]
39,Num265Line20Vers16,23,43,14,[],15,51,14,[],7,59,14,[]
40,Num1219Line139Vers4,0,66,14,[],0,66,14,[],11,55,14,[]
41,Num216Line16Vers22,23,43,14,[],15,51,14,[],7,59,14,[]
42,Num419Line43Vers5,0,66,14,[],0,66,14,[],66,0,14,[]
43,Num752Line101Vers28,18,48,14,[],16,50,14,[],7,59,14,[]
44,Num459Line61Vers8,23,43,14,[],11,55,14,[],10,56,14,[]
45,Num895Line113Vers1,23,57,0,[],29,51,0,[],7,73,0,[]
46,Num773Line101Vers49,25,41,14,[],17,49,14,[],3,63,14,[]
47,Num232Line16Vers38,23,43,14,[],15,51,14,[],7,59,14,[]
48,Num298Line21Vers3,23,43,14,[],15,51,14,[],7,59,14,[]
49,Num684Line90Vers1,0,66,14,[],0,66,14,[],66,0,14,[]
50,Num219Line16Vers25,23,43,14,[],15,51,14,[],7,59,14,[]
51,Num783Line101Vers59,24,42,14,[],16,50,14,[],5,61,14,[]
52,Num1381Line152Vers5,23,43,14,[],15,51,14,[],7,59,14,[]
53,Num1112Line120Vers1,23,57,0,[],29,51,0,[],7,73,0,[]
54,Num180Line15Vers24,23,43,14,[],15,51,14,[],7,59,14,[]
55,Num355Line39Vers1,23,43,14,[],16,50,14,[],7,59,14,[]
56,Num196Line16Vers2,23,43,14,[],15,51,14,[],7,59,14,[]
57,Num224Line16Vers30,23,43,14,[],15,51,14,[],7,59,14,[]
58,Num1343Line149Vers2,23,43,14,[],15,51,14,[],7,59,14,[]
59,Num1111Line119Vers1,23,57,0,[],29,51,0,[],7,73,0,[]
60,Num84Line13Vers2,23,43,14,[],15,51,14,[],7,59,14,[]
61,Num67Line11Vers21,23,43,14,[],15,51,14,[],7,59,14,[]
62,Num185Line15Vers29,23,43,14,[],15,51,14,[],7,59,14,[]
63,Num336Line34Vers8,0,66,14,[],0,66,14,[],66,0,14,[]
64,Num154Line14Vers35,23,43,14,[],15,51,14,[],7,59,14,[]
65,Num784Line101Vers60,24,42,14,[],11,55,14,[],9,57,14,[]
66,Num1176Line135Vers9,0,66,14,[],0,66,14,[],6,60,14,[]
67,Num428Line43Vers14,23,43,14,[],15,51,14,[],7,59,14,[]
68,Num412Line42Vers15,10,56,14,[],14,52,14,[],8,58,14,[]
69,Num23Line8Vers10,23,43,14,[],15,51,14,[],7,59,14,[]
70,Num281Line20Vers32,23,43,14,[],15,51,14,[],7,59,14,[]
71,Num273Line20Vers24,23,43,14,[],15,51,14,[],7,59,14,[]
72,Num267Line20Vers18,23,43,14,[],15,51,14,[],7,59,14,[]
73,Num751Line101Vers27,17,49,14,[],19,47,14,[],6,60,14,[]
74,Num427Line43Vers13,0,66,14,[],0,66,14,[],66,0,14,[]
75,Num119Line13Vers37,23,43,14,[],15,51,14,[],7,59,14,[]
76,Num249Line19Vers9,23,43,14,[],15,51,14,[],7,59,14,[]
77,Num230Line16Vers36,23,43,14,[],15,51,14,[],7,59,14,[]
78,Num39Line9Vers13,23,43,14,[],14,52,14,[],7,59,14,[]
79,Num780Line101Vers56,20,46,14,[],12,54,14,[],8,58,14,[]
80,Num666Line87Vers13,23,43,14,[],15,51,14,[],7,59,14,[]
81,Num1242Line139Vers27,23,43,14,[],15,51,14,[],7,59,14,[]
82,Num128Line14Vers9,23,43,14,[],15,51,14,[],7,59,14,[]
83,Num1233Line139Vers18,23,43,14,[],16,50,14,[],7,59,14,[]
84,Num25Line8Vers12,23,43,14,[],15,51,14,[],7,59,14,[]
85,Num116Line13Vers34,23,43,14,[],15,51,14,[],7,59,14,[]
86,Num138Line14Vers19,23,43,14,[],15,51,14,[],7,59,14,[]
87,Num830Line112Vers4,12,53,15,[],17,48,15,[],6,59,15,[]
88,Num202Line16Vers8,23,43,14,[],15,51,14,[],7,59,14,[]
89,Num37Line9Vers11,23,43,14,[],14,52,14,[],7,59,14,[]
90,Num1145Line122Vers27,23,57,0,[],20,60,0,[],21,59,0,[]
91,Num184Line15Vers28,23,43,14,[],15,51,14,[],7,59,14,[]
92,Num165Line15Vers9,23,43,14,[],15,51,14,[],7,59,14,[]
93,Num356Line40Vers1,23,43,14,[],16,50,14,[],7,59,14,[]
94,Num117Line13Vers35,23,43,14,[],15,51,14,[],7,59,14,[]
95,Num1142Line122Vers24,22,44,14,[],15,51,14,[],5,61,14,[]
96,Num141Line14Vers22,23,43,14,[],15,51,14,[],7,59,14,[]
97,Num1240Line139Vers25,23,43,14,[],15,51,14,[],7,59,14,[]
98,Num717Line92Vers7,23,43,14,[],15,51,14,[],7,59,14,[]
99,Num678Line88Vers8,23,43,14,[],15,51,14,[],7,59,14,[]
100,Num857Line112Vers31,15,51,14,[],17,49,14,[],7,59,14,[]
101,Num722Line93Vers4,16,50,14,[],15,51,14,[],8,58,14,[]
102,Num21Line8Vers8,23,43,14,[],15,51,14,[],7,59,14,[]
103,Num275Line20Vers26,23,43,14,[],15,51,14,[],7,59,14,[]
104,Num118Line13Vers36,23,43,14,[],15,51,14,[],7,59,14,[]
105,Num231Line16Vers37,23,43,14,[],15,51,14,[],7,59,14,[]
106,Num414Line42Vers17,10,56,14,[],14,52,14,[],8,58,14,[]
107,Num426Line43Vers12,23,43,14,[],15,51,14,[],7,59,14,[]
108,Num266Line20Vers17,23,43,14,[],15,51,14,[],7,59,14,[]
109,Num288Line20Vers39,23,43,14,[],15,51,14,[],7,59,14,[]
110,Num422Line43Vers8,23,43,14,[],15,51,14,[],7,59,14,[]
111,Num101Line13Vers19,23,43,14,[],15,51,14,[],7,59,14,[]
112,Num1246Line140Vers4,0,66,14,[],0,66,14,[],11,55,14,[]
113,Num1337Line146Vers23,14,52,14,[],20,46,14,[],9,57,14,[]
114,Num12Line7Vers12,23,43,14,[],15,51,14,[],7,59,14,[]
115,Num1329Line146Vers15,22,43,15,[],16,50,14,[],3,63,14,[]
116,Num354Line38Vers3,23,43,14,[],15,51,14,[],7,59,14,[]
117,Num222Line16Vers28,23,43,14,[],15,51,14,[],7,59,14,[]
118,Num1212Line138Vers10,0,66,14,[],0,66,14,[],11,55,14,[]
119,Num10Line7Vers10,23,43,14,[],15,51,14,[],7,59,14,[]
120,Num738Line101Vers14,27,39,14,[],12,54,14,[],8,58,14,[]
121,Num233Line17Vers1,23,43,14,[],15,51,14,[],7,59,14,[]
122,Num1302Line144Vers1,23,43,14,[],15,51,14,[],7,59,14,[]
123,Num1292Line141Vers4,23,43,14,[],15,51,14,[],7,59,14,[]
124,Num1129Line122Vers11,23,43,14,[],15,51,14,[],7,59,14,[]
125,Num352Line38Vers1,23,43,14,[],15,51,14,[],7,59,14,[]
126,Num299Line21Vers4,23,43,14,[],15,51,14,[],7,59,14,[]
127,Num405Line42Vers8,15,50,15,[],14,51,15,[],7,58,15,[]
128,Num291Line20Vers42,23,43,14,[],15,51,14,[],7,59,14,[]
129,Num1335Line146Vers21,22,44,14,[],22,44,14,[],16,50,14,[]
130,Num509Line72Vers11,23,43,14,[],14,52,14,[],7,59,14,[]
