,file_name,cnt_no_v_g,cnt_v_g,otro_g,status_g,cnt_no_v_l,cnt_v_l,otro_l,status_l,cnt_no_v_e,cnt_v_e,otro_e,status_e
151,Num1293Line141Vers5,30,84,1,[],26,88,1,[],13,101,1,[]
152,Num1304Line144Vers3,30,84,1,[],26,88,1,[],13,101,1,[]
153,Num297Line21Vers2,30,84,1,[],26,88,1,[],13,101,1,[]
154,Num279Line20Vers30,30,84,1,[],26,88,1,[],13,101,1,[]
155,Num148Line14Vers29,30,84,1,[],26,88,1,[],13,101,1,[]
156,Num1374Line151Vers9,30,84,1,[],26,88,1,[],13,101,1,[]
157,Num108Line13Vers26,30,84,1,[],26,88,1,[],13,101,1,[]
158,Num221Line16Vers27,30,84,1,[],26,88,1,[],13,101,1,[]
159,Num1296Line141Vers8,30,84,1,[],26,88,1,[],13,101,1,[]
160,Num284Line20Vers35,30,84,1,[],26,88,1,[],13,101,1,[]
161,Num1390Line153Vers1,30,84,1,[],26,88,1,[],13,101,1,[]
162,Num476Line63Vers12,30,84,1,[],26,88,1,[],13,101,1,[]
163,Num635Line86Vers17,38,76,1,[],37,77,1,[],18,96,1,[]
164,Num151Line14Vers32,30,84,1,[],26,88,1,[],13,101,1,[]
165,Num107Line13Vers25,30,84,1,[],26,88,1,[],13,101,1,[]
166,Num276Line20Vers27,30,84,1,[],26,88,1,[],13,101,1,[]
167,Num1357Line150Vers5,30,84,1,[],26,88,1,[],13,101,1,[]
168,Num1332Line146Vers18,22,92,1,[],20,94,1,[],17,97,1,[]
169,Num681Line88Vers11,30,84,1,[],26,88,1,[],13,101,1,[]
170,Num127Line14Vers8,30,84,1,[],26,88,1,[],13,101,1,[]
171,Num194Line15Vers38,30,84,1,[],26,88,1,[],13,101,1,[]
172,Num111Line13Vers29,30,84,1,[],26,88,1,[],13,101,1,[]
173,Num938Line114Vers43,30,84,1,[],31,83,1,[],17,97,1,[]
174,Num826Line104Vers27,27,87,1,[],33,81,1,[],16,98,1,[]
175,Num338Line34Vers10,30,84,1,[],25,89,1,[],13,101,1,[]
176,Num463Line61Vers12,29,85,1,[],25,89,1,[],15,99,1,[]
177,Num177Line15Vers21,30,84,1,[],26,88,1,[],13,101,1,[]
178,Num760Line101Vers36,31,83,1,[],27,87,1,[],13,101,1,[]
179,Num142Line14Vers23,30,84,1,[],26,88,1,[],13,101,1,[]
180,Num158Line15Vers2,30,84,1,[],26,88,1,[],13,101,1,[]
181,Num178Line15Vers22,30,84,1,[],26,88,1,[],13,101,1,[]
182,Num1241Line139Vers26,0,114,1,[],0,114,1,[],24,90,1,[]
183,Num818Line104Vers19,28,86,1,[],31,83,1,[],14,100,1,[]
184,Num411Line42Vers14,21,93,1,[],22,92,1,[],12,102,1,[]
185,Num106Line13Vers24,30,84,1,[],26,88,1,[],13,101,1,[]
186,Num807Line104Vers8,27,87,1,[],33,81,1,[],16,98,1,[]
187,Num24Line8Vers11,0,114,1,[],0,114,1,[],114,0,1,[]
188,Num26Line8Vers13,30,84,1,[],26,88,1,[],13,101,1,[]
189,Num1297Line141Vers9,30,84,1,[],26,88,1,[],13,101,1,[]
190,Num109Line13Vers27,30,84,1,[],26,88,1,[],13,101,1,[]
191,Num220Line16Vers26,30,84,1,[],26,88,1,[],13,101,1,[]
192,Num1137Line122Vers19,0,115,0,[],0,115,0,[],115,0,0,[]
193,Num1377Line152Vers1,30,84,1,[],26,88,1,[],13,101,1,[]
194,Num511Line73Vers1,30,85,0,[],27,88,0,[],13,102,0,[]
195,Num270Line20Vers21,30,84,1,[],26,88,1,[],13,101,1,[]
196,Num78Line11Vers32,30,84,1,[],26,88,1,[],13,101,1,[]
197,Num1289Line141Vers1,30,84,1,[],26,88,1,[],13,101,1,[]
198,Num179Line15Vers23,30,84,1,[],26,88,1,[],13,101,1,[]
199,Num339Line34Vers11,30,84,1,[],26,88,1,[],13,101,1,[]
200,Num144Line14Vers25,30,84,1,[],26,88,1,[],13,101,1,[]
201,Num176Line15Vers20,30,84,1,[],26,88,1,[],13,101,1,[]
202,Num1378Line152Vers2,30,84,1,[],26,88,1,[],13,101,1,[]
203,Num110Line13Vers28,30,84,1,[],26,88,1,[],13,101,1,[]
204,Num1356Line150Vers4,30,84,1,[],26,88,1,[],13,101,1,[]
205,Num680Line88Vers10,30,84,1,[],26,88,1,[],13,101,1,[]
206,Num528Line82Vers11,32,82,1,[],25,89,1,[],16,98,1,[]
207,Num824Line104Vers25,27,87,1,[],33,81,1,[],16,98,1,[]
208,Num9Line7Vers9,0,114,1,[],0,114,1,[],114,0,1,[]
209,Num431Line43Vers17,0,114,1,[],0,114,1,[],114,0,1,[]
210,Num1225Line139Vers10,0,114,1,[],0,114,1,[],24,90,1,[]
211,Num226Line16Vers32,30,84,1,[],26,88,1,[],13,101,1,[]
212,Num340Line34Vers12,30,84,1,[],26,88,1,[],13,101,1,[]
213,Num182Line15Vers26,30,84,1,[],26,88,1,[],13,101,1,[]
214,Num670Line87Vers17,0,114,1,[],0,114,1,[],114,0,1,[]
215,Num147Line14Vers28,30,84,1,[],26,88,1,[],13,101,1,[]
216,Num1341Line148Vers1,0,114,1,[],0,114,1,[],68,46,1,[]
217,Num434Line43Vers20,9,105,1,[],0,114,1,[],105,9,1,[]
218,Num351Line37Vers9,30,84,1,[],26,88,1,[],13,101,1,[]
219,Num1229Line139Vers14,30,84,1,[],26,88,1,[],13,101,1,[]
220,Num1237Line139Vers22,29,85,1,[],24,90,1,[],13,101,1,[]
221,Num214Line16Vers20,30,84,1,[],26,88,1,[],13,101,1,[]
222,Num229Line16Vers35,30,84,1,[],26,88,1,[],13,101,1,[]
223,Num674Line88Vers4,30,84,1,[],26,88,1,[],13,101,1,[]
224,Num1303Line144Vers2,30,84,1,[],26,88,1,[],13,101,1,[]
225,Num342Line36Vers1,0,114,1,[],0,114,1,[],114,0,1,[]
226,Num89Line13Vers7,30,84,1,[],26,88,1,[],13,101,1,[]
227,Num199Line16Vers5,30,84,1,[],26,88,1,[],13,101,1,[]
228,Num161Line15Vers5,30,84,1,[],26,88,1,[],13,101,1,[]
229,Num46Line10Vers7,32,82,1,[],27,87,1,[],13,101,1,[]
230,Num44Line10Vers5,29,85,1,[],26,88,1,[],13,101,1,[]
231,Num1239Line139Vers24,0,114,1,[],0,114,1,[],24,90,1,[]
232,Num90Line13Vers8,30,84,1,[],26,88,1,[],13,101,1,[]
233,Num1166Line133Vers1,30,85,0,[],27,88,0,[],13,102,0,[]
234,Num1116Line121Vers4,30,84,1,[],26,88,1,[],13,101,1,[]
235,Num1312Line144Vers11,30,84,1,[],26,88,1,[],13,101,1,[]
236,Num227Line16Vers33,30,84,1,[],26,88,1,[],13,101,1,[]
237,Num1188Line136Vers10,0,114,1,[],0,114,1,[],24,90,1,[]
238,Num183Line15Vers27,30,84,1,[],26,88,1,[],13,101,1,[]
239,Num430Line43Vers16,9,105,1,[],0,114,1,[],105,9,1,[]
240,Num1231Line139Vers16,30,84,1,[],26,88,1,[],13,101,1,[]
241,Num83Line13Vers1,30,84,1,[],26,88,1,[],13,101,1,[]
242,Num126Line14Vers7,30,84,1,[],26,88,1,[],13,101,1,[]
243,Num418Line43Vers4,30,84,1,[],26,88,1,[],13,101,1,[]
244,Num290Line20Vers41,30,84,1,[],26,88,1,[],13,101,1,[]
245,Num120Line14Vers1,30,84,1,[],26,88,1,[],13,101,1,[]
246,Num1235Line139Vers20,30,84,1,[],26,88,1,[],13,101,1,[]
247,Num1305Line144Vers4,30,84,1,[],26,88,1,[],13,101,1,[]
248,Num241Line19Vers1,30,84,1,[],26,88,1,[],13,101,1,[]
249,Num215Line16Vers21,30,84,1,[],26,88,1,[],13,101,1,[]
250,Num195Line16Vers1,30,84,1,[],26,88,1,[],13,101,1,[]
251,Num70Line11Vers24,30,84,1,[],26,88,1,[],13,101,1,[]
252,Num435Line43Vers21,0,114,1,[],0,114,1,[],114,0,1,[]
253,Num64Line11Vers18,30,84,1,[],26,88,1,[],13,101,1,[]
254,Num424Line43Vers10,30,84,1,[],26,88,1,[],13,101,1,[]
255,Num61Line11Vers15,30,84,1,[],26,88,1,[],13,101,1,[]
256,Num75Line11Vers29,30,84,1,[],26,88,1,[],13,101,1,[]
257,Num1072Line118Vers4,25,88,2,[],40,73,2,[],11,102,2,[]
258,Num462Line61Vers11,31,83,1,[],26,88,1,[],18,96,1,[]
259,Num22Line8Vers9,30,84,1,[],26,88,1,[],13,101,1,[]
260,Num337Line34Vers9,0,114,1,[],0,114,1,[],114,0,1,[]
261,Num204Line16Vers10,30,84,1,[],26,88,1,[],13,101,1,[]
262,Num112Line13Vers30,30,84,1,[],26,88,1,[],13,101,1,[]
263,Num400Line42Vers3,32,82,1,[],42,72,1,[],9,105,1,[]
264,Num781Line101Vers57,27,87,1,[],20,94,1,[],12,102,1,[]
265,Num398Line42Vers1,30,84,1,[],26,88,1,[],13,101,1,[]
266,Num302Line22Vers1,32,82,1,[],25,89,1,[],13,101,1,[]
267,Num449Line60Vers4,26,88,1,[],22,92,1,[],30,84,1,[]
268,Num464Line62Vers1,30,85,0,[],27,88,0,[],13,102,0,[]
269,Num248Line19Vers8,30,85,0,[],27,88,0,[],13,102,0,[]
270,Num38Line9Vers12,31,83,1,[],25,89,1,[],15,99,1,[]
271,Num285Line20Vers36,30,84,1,[],26,88,1,[],13,101,1,[]
272,Num808Line104Vers9,28,86,1,[],31,83,1,[],14,100,1,[]
273,Num1300Line143Vers2,30,84,1,[],26,88,1,[],13,101,1,[]
274,Num823Line104Vers24,27,87,1,[],33,81,1,[],16,98,1,[]
275,Num150Line14Vers31,30,84,1,[],26,88,1,[],13,101,1,[]
276,Num1141Line122Vers23,0,115,0,[],0,115,0,[],115,0,0,[]
277,Num455Line61Vers4,23,90,2,[],19,94,2,[],12,101,2,[]
278,Num304Line22Vers3,30,84,1,[],26,88,1,[],13,101,1,[]
279,Num143Line14Vers24,30,84,1,[],26,88,1,[],13,101,1,[]
280,Num1340Line147Vers1,0,114,1,[],0,114,1,[],14,100,1,[]
281,Num856Line112Vers30,32,82,1,[],30,84,1,[],18,96,1,[]
282,Num410Line42Vers13,21,93,1,[],22,92,1,[],12,102,1,[]
283,Num203Line16Vers9,30,84,1,[],26,88,1,[],13,101,1,[]
284,Num36Line9Vers10,31,83,1,[],25,89,1,[],15,99,1,[]
285,Num250Line20Vers1,30,84,1,[],26,88,1,[],13,101,1,[]
286,Num283Line20Vers34,30,84,1,[],26,88,1,[],13,101,1,[]
287,Num213Line16Vers19,30,84,1,[],26,88,1,[],13,101,1,[]
288,Num271Line20Vers22,30,84,1,[],26,88,1,[],13,101,1,[]
289,Num252Line20Vers3,30,84,1,[],26,88,1,[],13,101,1,[]
290,Num744Line101Vers20,38,76,1,[],30,84,1,[],13,101,1,[]
291,Num1362Line150Vers10,30,84,1,[],26,88,1,[],13,101,1,[]
292,Num529Line82Vers12,32,82,1,[],25,89,1,[],16,98,1,[]
293,Num164Line15Vers8,30,84,1,[],26,88,1,[],13,101,1,[]
294,Num113Line13Vers31,30,84,1,[],26,88,1,[],13,101,1,[]
295,Num425Line43Vers11,0,114,1,[],0,114,1,[],114,0,1,[]
296,Num145Line14Vers26,30,84,1,[],26,88,1,[],13,101,1,[]
297,Num679Line88Vers9,30,84,1,[],26,88,1,[],13,101,1,[]
298,Num114Line13Vers32,30,84,1,[],26,88,1,[],13,101,1,[]
299,Num1301Line143Vers3,30,84,1,[],26,88,1,[],13,101,1,[]
300,Num156Line14Vers37,30,84,1,[],26,88,1,[],13,101,1,[]
301,Num503Line72Vers5,24,90,1,[],26,88,1,[],20,94,1,[]
302,Num790Line102Vers1,30,85,0,[],27,88,0,[],13,102,0,[]
303,Num1309Line144Vers8,30,84,1,[],26,88,1,[],13,101,1,[]
304,Num423Line43Vers9,30,84,1,[],26,88,1,[],13,101,1,[]
305,Num1230Line139Vers15,30,84,1,[],26,88,1,[],13,101,1,[]
306,Num368Line41Vers12,30,84,1,[],26,88,1,[],13,101,1,[]
307,Num175Line15Vers19,30,84,1,[],26,88,1,[],13,101,1,[]
308,Num1313Line144Vers12,30,84,1,[],26,88,1,[],13,101,1,[]
309,Num293Line20Vers44,30,84,1,[],26,88,1,[],13,101,1,[]
310,Num13Line7Vers13,30,84,1,[],26,88,1,[],13,101,1,[]
311,Num11Line7Vers11,30,84,1,[],26,88,1,[],13,101,1,[]
312,Num58Line11Vers12,30,84,1,[],26,88,1,[],13,101,1,[]
313,Num121Line14Vers2,30,84,1,[],26,88,1,[],13,101,1,[]
314,Num43Line10Vers4,29,85,1,[],26,88,1,[],13,101,1,[]
315,Num367Line41Vers11,30,84,1,[],26,88,1,[],13,101,1,[]
316,Num1310Line144Vers9,30,84,1,[],26,88,1,[],13,101,1,[]
317,Num594Line85Vers16,28,86,1,[],34,80,1,[],17,97,1,[]
318,Num1238Line139Vers23,0,114,1,[],0,114,1,[],24,90,1,[]
319,Num707Line90Vers24,37,77,1,[],32,82,1,[],2,112,1,[]
320,Num193Line15Vers37,114,1,0,[],0,115,0,[],0,115,0,[]
321,Num1306Line144Vers5,30,84,1,[],26,88,1,[],13,101,1,[]
322,Num1299Line143Vers1,30,84,1,[],26,88,1,[],13,101,1,[]
323,Num123Line14Vers4,30,84,1,[],26,88,1,[],13,101,1,[]
324,Num530Line82Vers13,32,82,1,[],25,89,1,[],16,98,1,[]
325,Num1328Line146Vers14,22,92,1,[],20,94,1,[],17,97,1,[]
326,Num45Line10Vers6,29,85,1,[],26,88,1,[],13,101,1,[]
327,Num262Line20Vers13,30,84,1,[],26,88,1,[],13,101,1,[]
328,Num1336Line146Vers22,20,94,1,[],16,98,1,[],17,97,1,[]
329,Num739Line101Vers15,32,82,1,[],35,79,1,[],8,106,1,[]
330,Num8Line7Vers8,0,114,1,[],0,114,1,[],114,0,1,[]
331,Num139Line14Vers20,30,84,1,[],26,88,1,[],13,101,1,[]
332,Num1338Line146Vers24,24,90,1,[],22,92,1,[],12,102,1,[]
333,Num762Line101Vers38,45,69,1,[],22,92,1,[],9,105,1,[]
334,Num1326Line146Vers12,30,84,1,[],23,91,1,[],10,104,1,[]
335,Num149Line14Vers30,30,84,1,[],26,88,1,[],13,101,1,[]
336,Num278Line20Vers29,30,84,1,[],26,88,1,[],13,101,1,[]
337,Num1342Line149Vers1,30,84,1,[],26,88,1,[],13,101,1,[]
338,Num1228Line139Vers13,0,114,1,[],0,114,1,[],24,90,1,[]
339,Num1232Line139Vers17,30,84,1,[],26,88,1,[],13,101,1,[]
340,Num758Line101Vers34,36,77,2,[],33,80,2,[],10,103,2,[]
341,Num1154Line122Vers36,33,82,0,[],29,86,0,[],10,105,0,[]
342,Num1311Line144Vers10,30,84,1,[],26,88,1,[],13,101,1,[]
343,Num1308Line144Vers7,30,84,1,[],26,88,1,[],13,101,1,[]
344,Num407Line42Vers10,21,93,1,[],22,92,1,[],12,102,1,[]
345,Num519Line82Vers2,32,82,1,[],25,89,1,[],16,98,1,[]
346,Num1298Line142Vers1,0,114,1,[],0,114,1,[],24,90,1,[]
347,Num1236Line139Vers21,30,84,1,[],26,88,1,[],13,101,1,[]
348,Num192Line15Vers36,30,84,1,[],26,88,1,[],13,101,1,[]
349,Num295Line20Vers46,30,84,1,[],26,88,1,[],13,101,1,[]
350,Num1366Line151Vers1,30,84,1,[],26,88,1,[],13,101,1,[]
351,Num1130Line122Vers12,30,84,1,[],26,88,1,[],13,101,1,[]
352,Num264Line20Vers15,30,84,1,[],26,88,1,[],13,101,1,[]
353,Num775Line101Vers51,45,69,1,[],22,92,1,[],9,105,1,[]
354,Num682Line88Vers12,30,84,1,[],26,88,1,[],13,101,1,[]
355,Num761Line101Vers37,36,78,1,[],27,87,1,[],10,104,1,[]
356,Num146Line14Vers27,30,84,1,[],26,88,1,[],13,101,1,[]
357,Num1333Line146Vers19,29,85,1,[],24,90,1,[],17,97,1,[]
358,Num289Line20Vers40,30,84,1,[],26,88,1,[],13,101,1,[]
359,Num104Line13Vers22,114,1,0,[],0,115,0,[],0,115,0,[]
360,Num53Line11Vers7,30,84,1,[],26,88,1,[],13,101,1,[]
