,file_name,cnt_no_v,cnt_v,otro,status
227,Num196Line16Vers2,0,80,0,[]
228,Num137Line14Vers18,0,80,0,[]
229,Num229Line16Vers35,0,80,0,[]
230,Num455Line61Vers4,16,63,0,[]
231,Num1306Line144Vers5,0,80,0,[]
232,Num1309Line144Vers8,0,80,0,[]
233,Num1390Line153Vers1,0,80,0,[]
234,Num293Line20Vers44,0,80,0,[]
235,Num511Line73Vers1,0,80,0,[]
236,Num763Line101Vers39,39,40,0,[]
237,Num446Line60Vers1,13,67,0,[]
238,Num78Line11Vers32,0,80,0,[]
239,Num422Line43Vers8,0,80,0,[]
240,Num217Line16Vers23,0,80,0,[]
241,Num1303Line144Vers2,0,80,0,[]
242,Num1241Line139Vers26,0,25,0,[]
243,Num783Line101Vers59,31,49,0,[]
244,Num1130Line122Vers12,0,80,0,[]
245,Num762Line101Vers38,36,44,0,[]
246,Num147Line14Vers28,0,80,0,[]
247,Num428Line43Vers14,0,80,0,[]
248,Num1338Line146Vers24,18,62,0,[]
249,Num232Line16Vers38,0,80,0,[]
250,Num223Line16Vers29,0,80,0,[]
251,Num176Line15Vers20,0,80,0,[]
252,Num1230Line139Vers15,0,80,0,[]
253,Num138Line14Vers19,0,80,0,[]
254,Num39Line9Vers13,1,79,0,[]
255,Num142Line14Vers23,0,80,0,[]
256,Num296Line21Vers1,0,80,0,[]
257,Num434Line43Vers20,0,18,0,[]
258,Num1341Line148Vers1,11,69,0,[]
259,Num189Line15Vers33,0,80,0,[]
260,Num1367Line151Vers2,6,74,0,[]
261,Num224Line16Vers30,0,80,0,[]
262,Num809Line104Vers10,25,55,0,[]
263,Num279Line20Vers30,0,80,0,[]
264,Num1356Line150Vers4,1,79,0,[]
265,Num418Line43Vers4,0,80,0,[]
266,Num231Line16Vers37,0,80,0,[]
267,Num8Line7Vers8,0,4,0,[]
268,Num426Line43Vers12,0,80,0,[]
269,Num774Line101Vers50,36,44,0,[]
270,Num684Line90Vers1,0,4,0,[]
271,Num155Line14Vers36,0,80,0,[]
272,Num1313Line144Vers12,0,80,0,[]
273,Num1166Line133Vers1,0,80,0,[]
274,Num198Line16Vers4,0,80,0,[]
275,Num220Line16Vers26,0,80,0,[]
276,Num1112Line120Vers1,0,80,0,[]
277,Num9Line7Vers9,0,4,0,[]
278,Num249Line19Vers9,0,80,0,[]
279,Num938Line114Vers43,22,58,0,[]
280,Num1369Line151Vers4,6,74,0,[]
281,Num214Line16Vers20,0,80,0,[]
282,Num292Line20Vers43,0,80,0,[]
283,Num569Line84Vers17,12,63,0,[]
284,Num280Line20Vers31,0,80,0,[]
285,Num264Line20Vers15,0,80,0,[]
286,Num202Line16Vers8,0,80,0,[]
287,Num123Line14Vers4,0,80,0,[]
288,Num1343Line149Vers2,0,80,0,[]
289,Num1234Line139Vers19,0,80,0,[]
290,Num126Line14Vers7,0,80,0,[]
291,Num1229Line139Vers14,0,80,0,[]
292,Num285Line20Vers36,0,80,0,[]
293,Num227Line16Vers33,0,80,0,[]
294,Num165Line15Vers9,0,80,0,[]
295,Num355Line39Vers1,0,80,0,[]
296,Num430Line43Vers16,0,18,0,[]
297,Num143Line14Vers24,0,80,0,[]
298,Num1137Line122Vers19,0,4,0,[]
299,Num775Line101Vers51,36,44,0,[]
300,Num1386Line152Vers10,0,80,0,[]
301,Num175Line15Vers19,0,80,0,[]
302,Num219Line16Vers25,0,80,0,[]
303,Num150Line14Vers31,0,80,0,[]
304,Num810Line104Vers11,0,80,0,[]
305,Num213Line16Vers19,0,80,0,[]
306,Num532Line82Vers15,13,67,0,[]
307,Num120Line14Vers1,0,80,0,[]
308,Num271Line20Vers22,0,80,0,[]
309,Num38Line9Vers12,2,78,0,[]
310,Num352Line38Vers1,0,80,0,[]
311,Num1330Line146Vers16,13,62,0,[]
312,Num1326Line146Vers12,9,71,0,[]
313,Num204Line16Vers10,0,80,0,[]
314,Num407Line42Vers10,5,75,0,[]
315,Num158Line15Vers2,0,80,0,[]
316,Num666Line87Vers13,0,80,0,[]
317,Num140Line14Vers21,0,80,0,[]
318,Num226Line16Vers32,0,80,0,[]
319,Num431Line43Vers17,0,4,0,[]
320,Num1225Line139Vers10,0,25,0,[]
321,Num1246Line140Vers4,0,25,0,[]
322,Num153Line14Vers34,0,80,0,[]
323,Num1242Line139Vers27,0,80,0,[]
324,Num218Line16Vers24,0,80,0,[]
325,Num820Line104Vers21,13,67,0,[]
326,Num230Line16Vers36,0,80,0,[]
327,Num503Line72Vers5,14,66,0,[]
328,Num515Line74Vers4,0,4,0,[]
329,Num398Line42Vers1,0,80,0,[]
330,Num1357Line150Vers5,1,79,0,[]
331,Num670Line87Vers17,0,4,0,[]
332,Num427Line43Vers13,0,4,0,[]
333,Num58Line11Vers12,0,80,0,[]
334,Num145Line14Vers26,0,80,0,[]
335,Num462Line61Vers11,13,67,0,[]
336,Num195Line16Vers1,0,80,0,[]
337,Num423Line43Vers9,0,80,0,[]
338,Num1188Line136Vers10,0,25,0,[]
339,Num408Line42Vers11,5,75,0,[]
340,Num221Line16Vers27,0,80,0,[]
341,Num1233Line139Vers18,0,80,0,[]
342,Num1327Line146Vers13,24,56,0,[]
343,Num43Line10Vers4,0,80,0,[]
344,Num44Line10Vers5,1,79,0,[]
345,Num274Line20Vers25,0,80,0,[]
346,Num356Line40Vers1,0,80,0,[]
347,Num283Line20Vers34,0,80,0,[]
348,Num1331Line146Vers17,24,56,0,[]
349,Num215Line16Vers21,0,80,0,[]
350,Num411Line42Vers14,5,75,0,[]
351,Num678Line88Vers8,0,80,0,[]
352,Num1139Line122Vers21,0,4,0,[]
353,Num706Line90Vers23,38,42,0,[]
354,Num46Line10Vers7,3,77,0,[]
355,Num568Line84Vers16,12,64,0,[]
356,Num400Line42Vers3,11,69,0,[]
357,Num1237Line139Vers22,0,80,0,[]
358,Num920Line114Vers25,22,58,0,[]
359,Num1289Line141Vers1,0,80,0,[]
360,Num524Line82Vers7,15,65,0,[]
361,Num266Line20Vers17,0,80,0,[]
362,Num164Line15Vers8,0,80,0,[]
363,Num177Line15Vers21,0,80,0,[]
364,Num529Line82Vers12,13,67,0,[]
365,Num295Line20Vers46,0,80,0,[]
366,Num818Line104Vers19,23,57,0,[]
367,Num222Line16Vers28,0,80,0,[]
368,Num288Line20Vers39,0,80,0,[]
369,Num722Line93Vers4,8,71,0,[]
370,Num269Line20Vers20,0,80,0,[]
371,Num744Line101Vers20,32,48,0,[]
372,Num203Line16Vers9,0,80,0,[]
373,Num225Line16Vers31,0,80,0,[]
374,Num188Line15Vers32,0,80,0,[]
375,Num1334Line146Vers20,13,62,0,[]
376,Num401Line42Vers4,0,80,0,[]
377,Num435Line43Vers21,0,4,0,[]
378,Num826Line104Vers27,13,67,0,[]
379,Num1314Line145Vers1,15,65,0,[]
380,Num251Line20Vers2,0,80,0,[]
381,Num520Line82Vers3,15,65,0,[]
382,Num233Line17Vers1,0,80,0,[]
383,Num107Line13Vers25,0,80,0,[]
384,Num424Line43Vers10,0,80,0,[]
385,Num1145Line122Vers27,24,42,0,[]
386,Num89Line13Vers7,0,80,0,[]
387,Num1335Line146Vers21,18,62,0,[]
388,Num658Line87Vers5,0,26,0,[]
389,Num526Line82Vers9,13,67,0,[]
390,Num116Line13Vers34,0,80,0,[]
391,Num303Line22Vers2,0,80,0,[]
392,Num304Line22Vers3,0,80,0,[]
393,Num25Line8Vers12,0,80,0,[]
394,Num406Line42Vers9,11,69,0,[]
395,Num419Line43Vers5,0,4,0,[]
396,Num1228Line139Vers13,0,25,0,[]
397,Num367Line41Vers11,0,80,0,[]
398,Num1080Line118Vers12,7,64,0,[]
399,Num248Line19Vers8,0,80,0,[]
400,Num199Line16Vers5,0,80,0,[]
401,Num752Line101Vers28,15,65,0,[]
402,Num216Line16Vers22,0,80,0,[]
403,Num707Line90Vers24,0,80,0,[]
404,Num1362Line150Vers10,0,80,0,[]
405,Num290Line20Vers41,0,80,0,[]
406,Num410Line42Vers13,5,75,0,[]
407,Num166Line15Vers10,0,80,0,[]
