,file_name,cnt_no_v_g,cnt_v_g,otro_g,status_g,cnt_no_v_l,cnt_v_l,otro_l,status_l,cnt_no_v_e,cnt_v_e,otro_e,status_e
0,Num1340Line147Vers1,0,115,0,[],0,115,0,[],15,100,0,[]
1,Num143Line14Vers24,14,101,0,[],42,73,0,[],15,100,0,[]
2,Num304Line22Vers3,14,101,0,[],42,73,0,[],15,100,0,[]
3,Num455Line61Vers4,3,112,0,[],41,74,0,[],19,96,0,[]
4,Num150Line14Vers31,14,101,0,[],42,73,0,[],15,100,0,[]
5,Num823Line104Vers24,15,100,0,[],36,79,0,[],15,100,0,[]
6,Num1141Line122Vers23,0,115,0,[],0,115,0,[],115,0,0,[]
7,Num808Line104Vers9,12,103,0,[],36,79,0,[],14,101,0,[]
8,Num1300Line143Vers2,14,101,0,[],42,73,0,[],15,100,0,[]
9,Num248Line19Vers8,14,101,0,[],42,73,0,[],15,100,0,[]
10,Num285Line20Vers36,14,101,0,[],42,73,0,[],15,100,0,[]
11,Num38Line9Vers12,13,102,0,[],42,73,0,[],15,100,0,[]
12,Num464Line62Vers1,14,101,0,[],42,73,0,[],15,100,0,[]
13,Num449Line60Vers4,14,101,0,[],26,89,0,[],41,74,0,[]
14,Num302Line22Vers1,12,103,0,[],41,74,0,[],15,100,0,[]
15,Num398Line42Vers1,14,101,0,[],42,73,0,[],15,100,0,[]
16,Num781Line101Vers57,9,106,0,[],50,65,0,[],7,108,0,[]
17,Num400Line42Vers3,25,90,0,[],38,77,0,[],21,94,0,[]
18,Num112Line13Vers30,14,101,0,[],42,73,0,[],15,100,0,[]
19,Num337Line34Vers9,0,115,0,[],0,115,0,[],115,0,0,[]
20,Num204Line16Vers10,14,101,0,[],42,73,0,[],15,100,0,[]
21,Num462Line61Vers11,18,97,0,[],49,66,0,[],19,96,0,[]
22,Num22Line8Vers9,14,101,0,[],42,73,0,[],15,100,0,[]
23,Num61Line11Vers15,14,101,0,[],42,73,0,[],15,100,0,[]
24,Num424Line43Vers10,14,101,0,[],42,73,0,[],15,100,0,[]
25,Num1072Line118Vers4,29,86,0,[],44,71,0,[],11,104,0,[]
26,Num75Line11Vers29,14,101,0,[],42,73,0,[],15,100,0,[]
27,Num790Line102Vers1,14,101,0,[],42,73,0,[],15,100,0,[]
28,Num503Line72Vers5,15,100,0,[],27,88,0,[],17,98,0,[]
29,Num1309Line144Vers8,14,101,0,[],42,73,0,[],15,100,0,[]
30,Num156Line14Vers37,14,101,0,[],42,73,0,[],15,100,0,[]
31,Num1301Line143Vers3,14,101,0,[],42,73,0,[],15,100,0,[]
32,Num114Line13Vers32,14,101,0,[],42,73,0,[],15,100,0,[]
33,Num679Line88Vers9,14,101,0,[],42,73,0,[],15,100,0,[]
34,Num145Line14Vers26,14,101,0,[],42,73,0,[],15,100,0,[]
35,Num425Line43Vers11,0,115,0,[],0,115,0,[],115,0,0,[]
36,Num113Line13Vers31,14,101,0,[],42,73,0,[],15,100,0,[]
37,Num164Line15Vers8,14,101,0,[],42,73,0,[],15,100,0,[]
38,Num529Line82Vers12,7,108,0,[],40,75,0,[],14,101,0,[]
39,Num744Line101Vers20,9,106,0,[],59,56,0,[],10,105,0,[]
40,Num1362Line150Vers10,14,101,0,[],42,73,0,[],15,100,0,[]
41,Num213Line16Vers19,14,101,0,[],42,73,0,[],15,100,0,[]
42,Num252Line20Vers3,14,101,0,[],42,73,0,[],15,100,0,[]
43,Num271Line20Vers22,14,101,0,[],42,73,0,[],15,100,0,[]
44,Num283Line20Vers34,14,101,0,[],42,73,0,[],15,100,0,[]
45,Num250Line20Vers1,14,101,0,[],42,73,0,[],15,100,0,[]
46,Num203Line16Vers9,14,101,0,[],42,73,0,[],15,100,0,[]
47,Num36Line9Vers10,13,102,0,[],42,73,0,[],15,100,0,[]
48,Num410Line42Vers13,11,104,0,[],20,95,0,[],20,95,0,[]
49,Num856Line112Vers30,14,101,0,[],48,67,0,[],10,105,0,[]
50,Num199Line16Vers5,14,101,0,[],42,73,0,[],15,100,0,[]
51,Num89Line13Vers7,14,101,0,[],42,73,0,[],15,100,0,[]
52,Num1303Line144Vers2,14,101,0,[],42,73,0,[],15,100,0,[]
53,Num342Line36Vers1,0,115,0,[],0,115,0,[],115,0,0,[]
54,Num674Line88Vers4,14,101,0,[],42,73,0,[],15,100,0,[]
55,Num229Line16Vers35,14,101,0,[],42,73,0,[],15,100,0,[]
56,Num214Line16Vers20,14,101,0,[],42,73,0,[],15,100,0,[]
57,Num1237Line139Vers22,15,100,0,[],38,77,0,[],16,99,0,[]
58,Num1229Line139Vers14,14,101,0,[],42,73,0,[],15,100,0,[]
59,Num351Line37Vers9,14,101,0,[],42,73,0,[],15,100,0,[]
60,Num434Line43Vers20,0,115,0,[],1,114,0,[],114,1,0,[]
61,Num1341Line148Vers1,0,115,0,[],0,115,0,[],76,39,0,[]
62,Num147Line14Vers28,14,101,0,[],42,73,0,[],15,100,0,[]
63,Num670Line87Vers17,0,115,0,[],0,115,0,[],115,0,0,[]
64,Num182Line15Vers26,14,101,0,[],42,73,0,[],15,100,0,[]
65,Num226Line16Vers32,14,101,0,[],42,73,0,[],15,100,0,[]
66,Num1225Line139Vers10,0,115,0,[],0,115,0,[],35,80,0,[]
67,Num340Line34Vers12,14,101,0,[],42,73,0,[],15,100,0,[]
68,Num431Line43Vers17,0,115,0,[],0,115,0,[],115,0,0,[]
69,Num9Line7Vers9,0,115,0,[],0,115,0,[],115,0,0,[]
70,Num435Line43Vers21,0,115,0,[],0,115,0,[],115,0,0,[]
71,Num70Line11Vers24,14,101,0,[],42,73,0,[],15,100,0,[]
72,Num64Line11Vers18,14,101,0,[],42,73,0,[],15,100,0,[]
73,Num195Line16Vers1,14,101,0,[],42,73,0,[],15,100,0,[]
74,Num215Line16Vers21,14,101,0,[],42,73,0,[],15,100,0,[]
75,Num241Line19Vers1,14,101,0,[],42,73,0,[],15,100,0,[]
76,Num1235Line139Vers20,14,101,0,[],42,73,0,[],15,100,0,[]
77,Num1305Line144Vers4,14,101,0,[],42,73,0,[],15,100,0,[]
78,Num120Line14Vers1,14,101,0,[],42,73,0,[],15,100,0,[]
79,Num290Line20Vers41,14,101,0,[],42,73,0,[],15,100,0,[]
80,Num418Line43Vers4,14,101,0,[],42,73,0,[],15,100,0,[]
81,Num126Line14Vers7,14,101,0,[],42,73,0,[],15,100,0,[]
82,Num83Line13Vers1,14,101,0,[],42,73,0,[],15,100,0,[]
83,Num1231Line139Vers16,14,101,0,[],42,73,0,[],15,100,0,[]
84,Num430Line43Vers16,0,115,0,[],1,114,0,[],114,1,0,[]
85,Num183Line15Vers27,14,101,0,[],42,73,0,[],15,100,0,[]
86,Num1188Line136Vers10,0,115,0,[],0,115,0,[],35,80,0,[]
87,Num227Line16Vers33,14,101,0,[],42,73,0,[],15,100,0,[]
88,Num1312Line144Vers11,14,101,0,[],42,73,0,[],15,100,0,[]
89,Num1166Line133Vers1,14,101,0,[],42,73,0,[],15,100,0,[]
90,Num1116Line121Vers4,14,101,0,[],42,73,0,[],15,100,0,[]
91,Num1239Line139Vers24,0,115,0,[],0,115,0,[],35,80,0,[]
92,Num90Line13Vers8,14,101,0,[],42,73,0,[],15,100,0,[]
93,Num44Line10Vers5,14,101,0,[],42,73,0,[],15,100,0,[]
94,Num46Line10Vers7,13,102,0,[],39,76,0,[],15,100,0,[]
95,Num161Line15Vers5,14,101,0,[],42,73,0,[],15,100,0,[]
96,Num251Line20Vers2,14,101,0,[],42,73,0,[],15,100,0,[]
97,Num189Line15Vers33,14,101,0,[],42,73,0,[],15,100,0,[]
98,Num568Line84Vers16,28,87,0,[],54,61,0,[],16,99,0,[]
99,Num280Line20Vers31,14,101,0,[],42,73,0,[],15,100,0,[]
100,Num475Line63Vers11,14,101,0,[],42,73,0,[],15,100,0,[]
101,Num1354Line150Vers2,14,101,0,[],42,73,0,[],15,100,0,[]
102,Num658Line87Vers5,12,100,3,[],38,75,2,[],14,98,3,[]
103,Num446Line60Vers1,14,101,0,[],26,89,0,[],41,74,0,[]
104,Num378Line41Vers22,14,101,0,[],42,73,0,[],15,100,0,[]
105,Num103Line13Vers21,14,101,0,[],42,73,0,[],15,100,0,[]
106,Num186Line15Vers30,14,101,0,[],42,73,0,[],15,100,0,[]
107,Num155Line14Vers36,14,101,0,[],42,73,0,[],15,100,0,[]
108,Num1353Line150Vers1,14,101,0,[],42,73,0,[],15,100,0,[]
109,Num272Line20Vers23,14,101,0,[],42,73,0,[],15,100,0,[]
110,Num820Line104Vers21,15,100,0,[],36,79,0,[],15,100,0,[]
111,Num253Line20Vers4,14,101,0,[],42,73,0,[],15,100,0,[]
112,Num53Line11Vers7,14,101,0,[],42,73,0,[],15,100,0,[]
113,Num104Line13Vers22,14,101,0,[],42,73,0,[],15,100,0,[]
114,Num289Line20Vers40,14,101,0,[],42,73,0,[],15,100,0,[]
115,Num1333Line146Vers19,21,94,0,[],36,79,0,[],7,108,0,[]
116,Num146Line14Vers27,14,101,0,[],42,73,0,[],15,100,0,[]
117,Num761Line101Vers37,7,108,0,[],45,70,0,[],11,104,0,[]
118,Num682Line88Vers12,14,101,0,[],42,73,0,[],15,100,0,[]
119,Num399Line42Vers2,11,104,0,[],20,95,0,[],20,95,0,[]
120,Num379Line41Vers23,14,101,0,[],42,73,0,[],15,100,0,[]
121,Num102Line13Vers20,14,101,0,[],42,73,0,[],15,100,0,[]
122,Num187Line15Vers31,14,101,0,[],42,73,0,[],15,100,0,[]
123,Num286Line20Vers37,14,101,0,[],42,73,0,[],15,100,0,[]
124,Num1234Line139Vers19,14,101,0,[],42,73,0,[],15,100,0,[]
125,Num268Line20Vers19,14,101,0,[],42,73,0,[],15,100,0,[]
126,Num609Line85Vers31,14,101,0,[],42,73,0,[],15,100,0,[]
127,Num474Line63Vers10,17,98,0,[],36,79,0,[],10,105,0,[]
128,Num669Line87Vers16,12,100,3,[],38,75,2,[],14,98,3,[]
129,Num1080Line118Vers12,21,94,0,[],35,80,0,[],12,103,0,[]
130,Num569Line84Vers17,12,103,0,[],29,86,0,[],17,98,0,[]
131,Num1200Line137Vers9,0,115,0,[],0,115,0,[],35,80,0,[]
132,Num188Line15Vers32,14,101,0,[],42,73,0,[],15,100,0,[]
133,Num303Line22Vers2,14,101,0,[],42,73,0,[],15,100,0,[]
134,Num510Line72Vers12,9,106,0,[],45,70,0,[],16,99,0,[]
135,Num274Line20Vers25,14,101,0,[],42,73,0,[],15,100,0,[]
136,Num157Line15Vers1,14,101,0,[],42,73,0,[],15,100,0,[]
137,Num461Line61Vers10,6,109,0,[],54,61,0,[],21,94,0,[]
138,Num137Line14Vers18,14,101,0,[],42,73,0,[],15,100,0,[]
139,Num401Line42Vers4,14,101,0,[],42,73,0,[],15,100,0,[]
140,Num140Line14Vers21,14,101,0,[],42,73,0,[],15,100,0,[]
141,Num452Line61Vers1,20,95,0,[],38,77,0,[],27,88,0,[]
142,Num105Line13Vers23,14,101,0,[],42,73,0,[],15,100,0,[]
143,Num520Line82Vers3,16,99,0,[],38,77,0,[],17,98,0,[]
144,Num153Line14Vers34,14,101,0,[],42,73,0,[],15,100,0,[]
145,Num1167Line134Vers1,14,101,0,[],42,73,0,[],15,100,0,[]
146,Num524Line82Vers7,16,99,0,[],38,77,0,[],17,98,0,[]
147,Num822Line104Vers23,15,100,0,[],36,79,0,[],15,100,0,[]
148,Num739Line101Vers15,15,100,0,[],47,68,0,[],12,103,0,[]
149,Num262Line20Vers13,14,101,0,[],42,73,0,[],15,100,0,[]
150,Num1336Line146Vers22,9,106,0,[],34,81,0,[],14,101,0,[]
151,Num1328Line146Vers14,23,92,0,[],21,94,0,[],7,108,0,[]
152,Num45Line10Vers6,12,103,0,[],42,73,0,[],15,100,0,[]
153,Num530Line82Vers13,7,108,0,[],40,75,0,[],14,101,0,[]
154,Num123Line14Vers4,14,101,0,[],42,73,0,[],15,100,0,[]
155,Num1299Line143Vers1,14,101,0,[],42,73,0,[],15,100,0,[]
156,Num1306Line144Vers5,14,101,0,[],42,73,0,[],15,100,0,[]
157,Num193Line15Vers37,14,101,0,[],42,73,0,[],15,100,0,[]
158,Num707Line90Vers24,33,82,0,[],31,84,0,[],2,113,0,[]
159,Num1238Line139Vers23,0,115,0,[],0,115,0,[],35,80,0,[]
160,Num367Line41Vers11,14,101,0,[],42,73,0,[],15,100,0,[]
161,Num594Line85Vers16,17,98,0,[],43,72,0,[],17,98,0,[]
162,Num1310Line144Vers9,14,101,0,[],42,73,0,[],15,100,0,[]
163,Num43Line10Vers4,14,101,0,[],41,74,0,[],15,100,0,[]
164,Num121Line14Vers2,14,101,0,[],42,73,0,[],15,100,0,[]
165,Num58Line11Vers12,14,101,0,[],42,73,0,[],15,100,0,[]
166,Num11Line7Vers11,14,101,0,[],42,73,0,[],15,100,0,[]
167,Num293Line20Vers44,14,101,0,[],42,73,0,[],15,100,0,[]
168,Num13Line7Vers13,14,101,0,[],42,73,0,[],15,100,0,[]
