,file_name,cnt_no_v,cnt_v,otro,status
100,Num217Line16Vers23,115,0,0,[]
101,Num269Line20Vers20,115,0,0,[]
102,Num296Line21Vers1,115,0,0,[]
103,Num525Line82Vers8,63,52,0,[]
104,Num1323Line146Vers9,0,115,0,[]
105,Num408Line42Vers11,4,111,0,[]
106,Num1307Line144Vers6,115,0,0,[]
107,Num799Line103Vers9,115,0,0,[]
108,Num292Line20Vers43,115,0,0,[]
109,Num341Line35Vers1,47,0,68,[]
110,Num181Line15Vers25,115,0,0,[]
111,Num225Line16Vers31,115,0,0,[]
112,Num350Line37Vers8,115,0,0,[]
113,Num515Line74Vers4,47,0,68,[]
114,Num706Line90Vers23,5,108,2,[]
115,Num343Line37Vers1,115,0,0,[]
116,Num1314Line145Vers1,0,90,25,[]
117,Num324Line33Vers3,2,113,0,[]
118,Num675Line88Vers5,115,0,0,[]
119,Num406Line42Vers9,5,110,0,[]
120,Num718Line92Vers8,115,0,0,[]
121,Num1380Line152Vers4,115,0,0,[]
122,Num811Line104Vers12,115,0,0,[]
123,Num218Line16Vers24,115,0,0,[]
124,Num819Line104Vers20,20,95,0,[]
125,Num277Line20Vers28,115,0,0,[]
126,Num1345Line149Vers4,115,0,0,[]
127,Num263Line20Vers14,115,0,0,[]
128,Num671Line88Vers1,115,0,0,[]
129,Num1369Line151Vers4,115,0,0,[]
130,Num198Line16Vers4,115,0,0,[]
131,Num353Line38Vers2,115,0,0,[]
132,Num809Line104Vers10,36,79,0,[]
133,Num160Line15Vers4,115,0,0,[]
134,Num86Line13Vers4,115,0,0,[]
135,Num265Line20Vers16,115,0,0,[]
136,Num1367Line151Vers2,115,0,0,[]
137,Num798Line103Vers8,115,0,0,[]
138,Num1219Line139Vers4,0,47,68,[]
139,Num294Line20Vers45,115,0,0,[]
140,Num91Line13Vers9,115,0,0,[]
141,Num216Line16Vers22,115,0,0,[]
142,Num419Line43Vers5,47,0,68,[]
143,Num298Line21Vers3,115,0,0,[]
144,Num684Line90Vers1,47,0,68,[]
145,Num773Line101Vers49,3,112,0,[]
146,Num232Line16Vers38,115,0,0,[]
147,Num1381Line152Vers5,115,0,0,[]
148,Num219Line16Vers25,115,0,0,[]
149,Num783Line101Vers59,2,113,0,[]
150,Num459Line61Vers8,0,115,0,[]
151,Num895Line113Vers1,115,0,0,[]
152,Num752Line101Vers28,59,56,0,[]
153,Num1112Line120Vers1,115,0,0,[]
154,Num1111Line119Vers1,115,0,0,[]
155,Num84Line13Vers2,115,0,0,[]
156,Num355Line39Vers1,115,0,0,[]
157,Num180Line15Vers24,115,0,0,[]
158,Num196Line16Vers2,115,0,0,[]
159,Num224Line16Vers30,115,0,0,[]
160,Num1343Line149Vers2,115,0,0,[]
161,Num185Line15Vers29,115,0,0,[]
162,Num336Line34Vers8,47,0,68,[]
163,Num67Line11Vers21,115,0,0,[]
164,Num1176Line135Vers9,0,47,68,[]
165,Num784Line101Vers60,3,112,0,[]
166,Num154Line14Vers35,115,0,0,[]
167,Num428Line43Vers14,115,0,0,[]
168,Num412Line42Vers15,4,111,0,[]
169,Num23Line8Vers10,115,0,0,[]
170,Num281Line20Vers32,115,0,0,[]
171,Num267Line20Vers18,115,0,0,[]
172,Num273Line20Vers24,115,0,0,[]
173,Num39Line9Vers13,115,0,0,[]
174,Num780Line101Vers56,2,112,1,[]
175,Num119Line13Vers37,115,0,0,[]
176,Num249Line19Vers9,115,0,0,[]
177,Num230Line16Vers36,115,0,0,[]
178,Num751Line101Vers27,36,79,0,[]
179,Num427Line43Vers13,47,0,68,[]
180,Num666Line87Vers13,115,0,0,[]
181,Num1242Line139Vers27,115,0,0,[]
182,Num1233Line139Vers18,106,5,4,[]
183,Num138Line14Vers19,115,0,0,[]
184,Num116Line13Vers34,115,0,0,[]
185,Num25Line8Vers12,115,0,0,[]
186,Num128Line14Vers9,115,0,0,[]
187,Num830Line112Vers4,1,114,0,[]
188,Num37Line9Vers11,115,0,0,[]
189,Num202Line16Vers8,115,0,0,[]
190,Num1145Line122Vers27,9,105,1,[]
191,Num184Line15Vers28,115,0,0,[]
192,Num165Line15Vers9,115,0,0,[]
193,Num141Line14Vers22,115,0,0,[]
194,Num1240Line139Vers25,115,0,0,[]
195,Num356Line40Vers1,115,0,0,[]
196,Num1142Line122Vers24,66,49,0,[]
197,Num117Line13Vers35,115,0,0,[]
198,Num857Line112Vers31,71,44,0,[]
199,Num717Line92Vers7,115,0,0,[]
200,Num678Line88Vers8,115,0,0,[]
201,Num21Line8Vers8,115,0,0,[]
202,Num275Line20Vers26,115,0,0,[]
203,Num722Line93Vers4,63,52,0,[]
204,Num414Line42Vers17,4,111,0,[]
205,Num426Line43Vers12,115,0,0,[]
206,Num118Line13Vers36,115,0,0,[]
207,Num231Line16Vers37,115,0,0,[]
208,Num368Line41Vers12,115,0,0,[]
209,Num423Line43Vers9,115,0,0,[]
210,Num1230Line139Vers15,115,0,0,[]
211,Num175Line15Vers19,115,0,0,[]
212,Num1313Line144Vers12,115,0,0,[]
213,Num11Line7Vers11,115,0,0,[]
214,Num13Line7Vers13,115,0,0,[]
215,Num293Line20Vers44,115,0,0,[]
216,Num1310Line144Vers9,115,0,0,[]
217,Num594Line85Vers16,7,108,0,[]
218,Num367Line41Vers11,115,0,0,[]
219,Num58Line11Vers12,115,0,0,[]
220,Num121Line14Vers2,115,0,0,[]
221,Num43Line10Vers4,115,0,0,[]
222,Num707Line90Vers24,115,0,0,[]
223,Num193Line15Vers37,115,0,0,[]
224,Num1306Line144Vers5,115,0,0,[]
225,Num1238Line139Vers23,0,47,68,[]
226,Num530Line82Vers13,63,52,0,[]
227,Num1299Line143Vers1,115,0,0,[]
228,Num123Line14Vers4,115,0,0,[]
229,Num739Line101Vers15,3,111,1,[]
230,Num45Line10Vers6,115,0,0,[]
231,Num1328Line146Vers14,0,115,0,[]
232,Num1336Line146Vers22,0,115,0,[]
233,Num262Line20Vers13,115,0,0,[]
234,Num8Line7Vers8,47,0,68,[]
235,Num1338Line146Vers24,1,114,0,[]
236,Num762Line101Vers38,4,110,1,[]
237,Num1326Line146Vers12,0,115,0,[]
238,Num139Line14Vers20,115,0,0,[]
239,Num1228Line139Vers13,0,47,68,[]
240,Num1232Line139Vers17,115,0,0,[]
241,Num278Line20Vers29,115,0,0,[]
242,Num149Line14Vers30,115,0,0,[]
243,Num1342Line149Vers1,115,0,0,[]
244,Num1311Line144Vers10,115,0,0,[]
245,Num758Line101Vers34,9,104,2,[]
246,Num1154Line122Vers36,9,105,1,[]
247,Num407Line42Vers10,4,111,0,[]
248,Num1308Line144Vers7,115,0,0,[]
249,Num519Line82Vers2,63,52,0,[]
250,Num1298Line142Vers1,0,47,68,[]
251,Num264Line20Vers15,115,0,0,[]
252,Num775Line101Vers51,4,110,1,[]
253,Num1366Line151Vers1,115,0,0,[]
254,Num1130Line122Vers12,115,0,0,[]
255,Num1236Line139Vers21,115,0,0,[]
256,Num192Line15Vers36,115,0,0,[]
257,Num295Line20Vers46,115,0,0,[]
258,Num761Line101Vers37,2,113,0,[]
259,Num682Line88Vers12,115,0,0,[]
260,Num146Line14Vers27,115,0,0,[]
261,Num1333Line146Vers19,0,115,0,[]
262,Num289Line20Vers40,115,0,0,[]
263,Num53Line11Vers7,115,0,0,[]
264,Num253Line20Vers4,115,0,0,[]
265,Num820Line104Vers21,20,95,0,[]
266,Num104Line13Vers22,115,0,0,[]
267,Num272Line20Vers23,115,0,0,[]
268,Num1353Line150Vers1,115,0,0,[]
269,Num186Line15Vers30,115,0,0,[]
270,Num103Line13Vers21,115,0,0,[]
271,Num378Line41Vers22,115,0,0,[]
272,Num155Line14Vers36,115,0,0,[]
273,Num1354Line150Vers2,115,0,0,[]
274,Num446Line60Vers1,1,114,0,[]
275,Num658Line87Vers5,83,27,5,[]
276,Num280Line20Vers31,115,0,0,[]
277,Num568Line84Vers16,4,111,0,[]
278,Num475Line63Vers11,115,0,0,[]
279,Num189Line15Vers33,115,0,0,[]
280,Num251Line20Vers2,115,0,0,[]
281,Num1167Line134Vers1,115,0,0,[]
282,Num822Line104Vers23,20,95,0,[]
283,Num524Line82Vers7,1,114,0,[]
284,Num105Line13Vers23,115,0,0,[]
285,Num140Line14Vers21,115,0,0,[]
286,Num452Line61Vers1,0,115,0,[]
287,Num153Line14Vers34,115,0,0,[]
288,Num520Line82Vers3,1,114,0,[]
289,Num461Line61Vers10,0,115,0,[]
290,Num401Line42Vers4,115,0,0,[]
291,Num137Line14Vers18,115,0,0,[]
292,Num157Line15Vers1,115,0,0,[]
293,Num274Line20Vers25,115,0,0,[]
294,Num510Line72Vers12,2,113,0,[]
295,Num303Line22Vers2,115,0,0,[]
296,Num188Line15Vers32,115,0,0,[]
297,Num1200Line137Vers9,0,47,68,[]
298,Num669Line87Vers16,83,27,5,[]
299,Num474Line63Vers10,12,103,0,[]
300,Num609Line85Vers31,115,0,0,[]
301,Num569Line84Vers17,4,111,0,[]
302,Num1080Line118Vers12,7,100,8,[]
303,Num268Line20Vers19,115,0,0,[]
304,Num1234Line139Vers19,115,0,0,[]
305,Num286Line20Vers37,115,0,0,[]
306,Num187Line15Vers31,115,0,0,[]
307,Num102Line13Vers20,115,0,0,[]
308,Num379Line41Vers23,115,0,0,[]
309,Num399Line42Vers2,4,111,0,[]
310,Num340Line34Vers12,115,0,0,[]
311,Num1225Line139Vers10,0,47,68,[]
312,Num226Line16Vers32,115,0,0,[]
313,Num182Line15Vers26,115,0,0,[]
314,Num9Line7Vers9,47,0,68,[]
315,Num431Line43Vers17,47,0,68,[]
316,Num670Line87Vers17,47,0,68,[]
317,Num147Line14Vers28,115,0,0,[]
318,Num1341Line148Vers1,0,115,0,[]
319,Num351Line37Vers9,115,0,0,[]
320,Num1229Line139Vers14,115,0,0,[]
321,Num1237Line139Vers22,106,5,4,[]
322,Num214Line16Vers20,115,0,0,[]
323,Num434Line43Vers20,48,0,67,[]
324,Num674Line88Vers4,115,0,0,[]
325,Num342Line36Vers1,47,0,68,[]
326,Num1303Line144Vers2,115,0,0,[]
327,Num229Line16Vers35,115,0,0,[]
328,Num89Line13Vers7,115,0,0,[]
329,Num199Line16Vers5,115,0,0,[]
330,Num44Line10Vers5,115,0,0,[]
331,Num161Line15Vers5,115,0,0,[]
332,Num46Line10Vers7,115,0,0,[]
333,Num1312Line144Vers11,115,0,0,[]
334,Num90Line13Vers8,115,0,0,[]
335,Num1239Line139Vers24,0,47,68,[]
336,Num1116Line121Vers4,115,0,0,[]
337,Num1166Line133Vers1,115,0,0,[]
338,Num430Line43Vers16,48,0,67,[]
339,Num1231Line139Vers16,115,0,0,[]
340,Num83Line13Vers1,115,0,0,[]
341,Num227Line16Vers33,115,0,0,[]
342,Num1188Line136Vers10,0,47,68,[]
343,Num183Line15Vers27,115,0,0,[]
344,Num418Line43Vers4,115,0,0,[]
345,Num126Line14Vers7,115,0,0,[]
346,Num120Line14Vers1,115,0,0,[]
347,Num290Line20Vers41,115,0,0,[]
348,Num1305Line144Vers4,115,0,0,[]
349,Num1235Line139Vers20,115,0,0,[]
350,Num241Line19Vers1,115,0,0,[]
351,Num195Line16Vers1,115,0,0,[]
352,Num64Line11Vers18,115,0,0,[]
353,Num70Line11Vers24,115,0,0,[]
354,Num435Line43Vers21,47,0,68,[]
355,Num215Line16Vers21,115,0,0,[]
356,Num204Line16Vers10,115,0,0,[]
357,Num337Line34Vers9,47,0,68,[]
358,Num112Line13Vers30,115,0,0,[]
359,Num75Line11Vers29,115,0,0,[]
360,Num1072Line118Vers4,0,28,87,[]
361,Num424Line43Vers10,115,0,0,[]
362,Num61Line11Vers15,115,0,0,[]
363,Num22Line8Vers9,115,0,0,[]
364,Num462Line61Vers11,4,111,0,[]
365,Num781Line101Vers57,5,108,2,[]
366,Num398Line42Vers1,115,0,0,[]
367,Num400Line42Vers3,5,110,0,[]
368,Num302Line22Vers1,115,0,0,[]
369,Num449Line60Vers4,1,114,0,[]
370,Num464Line62Vers1,115,0,0,[]
371,Num38Line9Vers12,115,0,0,[]
372,Num285Line20Vers36,115,0,0,[]
373,Num248Line19Vers8,115,0,0,[]
374,Num1300Line143Vers2,115,0,0,[]
375,Num808Line104Vers9,21,94,0,[]
376,Num455Line61Vers4,0,115,0,[]
377,Num304Line22Vers3,115,0,0,[]
378,Num143Line14Vers24,115,0,0,[]
379,Num1141Line122Vers23,47,0,68,[]
380,Num823Line104Vers24,20,95,0,[]
381,Num150Line14Vers31,115,0,0,[]
382,Num1340Line147Vers1,0,90,25,[]
383,Num410Line42Vers13,4,111,0,[]
384,Num856Line112Vers30,39,76,0,[]
385,Num283Line20Vers34,115,0,0,[]
386,Num271Line20Vers22,115,0,0,[]
387,Num252Line20Vers3,115,0,0,[]
388,Num213Line16Vers19,115,0,0,[]
389,Num36Line9Vers10,115,0,0,[]
390,Num203Line16Vers9,115,0,0,[]
391,Num250Line20Vers1,115,0,0,[]
392,Num529Line82Vers12,63,52,0,[]
393,Num1362Line150Vers10,115,0,0,[]
394,Num744Line101Vers20,2,112,1,[]
395,Num425Line43Vers11,47,0,68,[]
396,Num145Line14Vers26,115,0,0,[]
397,Num164Line15Vers8,115,0,0,[]
398,Num113Line13Vers31,115,0,0,[]
399,Num114Line13Vers32,115,0,0,[]
400,Num679Line88Vers9,115,0,0,[]
401,Num1301Line143Vers3,115,0,0,[]
402,Num156Line14Vers37,115,0,0,[]
403,Num1309Line144Vers8,115,0,0,[]
404,Num503Line72Vers5,9,106,0,[]
405,Num790Line102Vers1,115,0,0,[]
