,file_name,cnt_no_v,cnt_v,otro,status
141,Num216Line16Vers22,78,2,0,[]
142,Num419Line43Vers5,33,0,47,[]
143,Num298Line21Vers3,78,2,0,[]
144,Num684Line90Vers1,33,0,47,[]
145,Num773Line101Vers49,7,71,2,[]
146,Num232Line16Vers38,78,2,0,[]
147,Num1381Line152Vers5,78,2,0,[]
148,Num219Line16Vers25,78,2,0,[]
149,Num783Line101Vers59,6,73,1,[]
150,Num459Line61Vers8,0,80,0,[]
151,Num895Line113Vers1,78,2,0,[]
152,Num752Line101Vers28,40,40,0,[]
153,Num1112Line120Vers1,78,2,0,[]
154,Num1111Line119Vers1,78,2,0,[]
155,Num84Line13Vers2,78,2,0,[]
156,Num355Line39Vers1,78,2,0,[]
157,Num180Line15Vers24,78,2,0,[]
158,Num196Line16Vers2,78,2,0,[]
159,Num224Line16Vers30,78,2,0,[]
160,Num1343Line149Vers2,78,2,0,[]
161,Num185Line15Vers29,78,2,0,[]
162,Num336Line34Vers8,33,0,47,[]
163,Num67Line11Vers21,78,2,0,[]
164,Num1176Line135Vers9,0,33,47,[]
165,Num784Line101Vers60,3,76,1,[]
166,Num154Line14Vers35,78,2,0,[]
167,Num428Line43Vers14,78,2,0,[]
168,Num412Line42Vers15,5,75,0,[]
169,Num23Line8Vers10,78,2,0,[]
170,Num281Line20Vers32,78,2,0,[]
171,Num267Line20Vers18,78,2,0,[]
172,Num273Line20Vers24,78,2,0,[]
173,Num39Line9Vers13,78,2,0,[]
174,Num780Line101Vers56,9,71,0,[]
175,Num119Line13Vers37,78,2,0,[]
176,Num249Line19Vers9,78,2,0,[]
177,Num230Line16Vers36,78,2,0,[]
178,Num751Line101Vers27,27,53,0,[]
179,Num427Line43Vers13,33,0,47,[]
180,Num666Line87Vers13,78,2,0,[]
181,Num1242Line139Vers27,78,2,0,[]
182,Num1233Line139Vers18,77,2,1,[]
183,Num138Line14Vers19,78,2,0,[]
184,Num116Line13Vers34,78,2,0,[]
185,Num25Line8Vers12,78,2,0,[]
186,Num128Line14Vers9,78,2,0,[]
187,Num830Line112Vers4,3,77,0,[]
188,Num37Line9Vers11,78,2,0,[]
189,Num202Line16Vers8,78,2,0,[]
190,Num1145Line122Vers27,9,61,10,[]
191,Num184Line15Vers28,78,2,0,[]
192,Num165Line15Vers9,78,2,0,[]
193,Num141Line14Vers22,78,2,0,[]
194,Num1240Line139Vers25,78,2,0,[]
195,Num356Line40Vers1,78,2,0,[]
196,Num1142Line122Vers24,40,40,0,[]
197,Num117Line13Vers35,78,2,0,[]
198,Num857Line112Vers31,40,40,0,[]
199,Num717Line92Vers7,78,2,0,[]
200,Num678Line88Vers8,78,2,0,[]
201,Num21Line8Vers8,78,2,0,[]
202,Num275Line20Vers26,78,2,0,[]
203,Num722Line93Vers4,45,35,0,[]
204,Num414Line42Vers17,5,75,0,[]
205,Num426Line43Vers12,78,2,0,[]
206,Num118Line13Vers36,78,2,0,[]
207,Num231Line16Vers37,78,2,0,[]
208,Num368Line41Vers12,78,2,0,[]
209,Num423Line43Vers9,78,2,0,[]
210,Num1230Line139Vers15,78,2,0,[]
211,Num175Line15Vers19,78,2,0,[]
212,Num1313Line144Vers12,78,2,0,[]
213,Num11Line7Vers11,78,2,0,[]
214,Num13Line7Vers13,78,2,0,[]
215,Num293Line20Vers44,78,2,0,[]
216,Num1310Line144Vers9,78,2,0,[]
217,Num594Line85Vers16,7,70,3,[]
218,Num367Line41Vers11,78,2,0,[]
219,Num58Line11Vers12,78,2,0,[]
220,Num121Line14Vers2,78,2,0,[]
221,Num43Line10Vers4,78,2,0,[]
222,Num707Line90Vers24,78,2,0,[]
223,Num193Line15Vers37,78,2,0,[]
224,Num1306Line144Vers5,78,2,0,[]
225,Num1238Line139Vers23,0,33,47,[]
226,Num530Line82Vers13,38,42,0,[]
227,Num1299Line143Vers1,78,2,0,[]
228,Num123Line14Vers4,78,2,0,[]
229,Num739Line101Vers15,5,74,1,[]
230,Num45Line10Vers6,78,2,0,[]
231,Num1328Line146Vers14,1,79,0,[]
232,Num1336Line146Vers22,0,80,0,[]
233,Num262Line20Vers13,78,2,0,[]
234,Num8Line7Vers8,33,0,47,[]
235,Num1338Line146Vers24,0,80,0,[]
236,Num762Line101Vers38,7,73,0,[]
237,Num1326Line146Vers12,0,80,0,[]
238,Num139Line14Vers20,78,2,0,[]
239,Num1228Line139Vers13,0,33,47,[]
240,Num1232Line139Vers17,78,2,0,[]
241,Num278Line20Vers29,78,2,0,[]
242,Num149Line14Vers30,78,2,0,[]
243,Num1342Line149Vers1,78,2,0,[]
244,Num1311Line144Vers10,78,2,0,[]
245,Num758Line101Vers34,8,72,0,[]
246,Num1154Line122Vers36,9,61,10,[]
247,Num407Line42Vers10,5,75,0,[]
248,Num1308Line144Vers7,78,2,0,[]
249,Num519Line82Vers2,38,42,0,[]
250,Num1298Line142Vers1,0,33,47,[]
251,Num264Line20Vers15,78,2,0,[]
252,Num775Line101Vers51,7,73,0,[]
253,Num1366Line151Vers1,78,2,0,[]
254,Num1130Line122Vers12,78,2,0,[]
255,Num1236Line139Vers21,78,2,0,[]
256,Num192Line15Vers36,78,2,0,[]
257,Num295Line20Vers46,78,2,0,[]
258,Num761Line101Vers37,9,71,0,[]
259,Num682Line88Vers12,78,2,0,[]
260,Num146Line14Vers27,78,2,0,[]
261,Num1333Line146Vers19,1,78,1,[]
262,Num289Line20Vers40,78,2,0,[]
263,Num53Line11Vers7,78,2,0,[]
264,Num253Line20Vers4,78,2,0,[]
265,Num820Line104Vers21,19,61,0,[]
266,Num104Line13Vers22,78,2,0,[]
267,Num272Line20Vers23,78,2,0,[]
268,Num1353Line150Vers1,78,2,0,[]
269,Num186Line15Vers30,78,2,0,[]
270,Num103Line13Vers21,78,2,0,[]
271,Num378Line41Vers22,78,2,0,[]
272,Num155Line14Vers36,78,2,0,[]
273,Num1354Line150Vers2,78,2,0,[]
274,Num446Line60Vers1,0,80,0,[]
275,Num658Line87Vers5,59,17,4,[]
276,Num280Line20Vers31,78,2,0,[]
277,Num568Line84Vers16,2,78,0,[]
278,Num475Line63Vers11,78,2,0,[]
279,Num189Line15Vers33,78,2,0,[]
280,Num251Line20Vers2,78,2,0,[]
281,Num1167Line134Vers1,78,2,0,[]
282,Num822Line104Vers23,19,61,0,[]
283,Num524Line82Vers7,1,79,0,[]
284,Num105Line13Vers23,78,2,0,[]
285,Num140Line14Vers21,78,2,0,[]
286,Num452Line61Vers1,0,80,0,[]
287,Num153Line14Vers34,78,2,0,[]
288,Num520Line82Vers3,1,79,0,[]
289,Num461Line61Vers10,0,80,0,[]
290,Num401Line42Vers4,78,2,0,[]
291,Num137Line14Vers18,78,2,0,[]
292,Num157Line15Vers1,78,2,0,[]
293,Num274Line20Vers25,78,2,0,[]
294,Num510Line72Vers12,5,75,0,[]
295,Num303Line22Vers2,78,2,0,[]
296,Num188Line15Vers32,78,2,0,[]
297,Num1200Line137Vers9,0,33,47,[]
298,Num669Line87Vers16,59,17,4,[]
299,Num474Line63Vers10,13,67,0,[]
300,Num609Line85Vers31,78,2,0,[]
301,Num569Line84Vers17,2,77,1,[]
302,Num1080Line118Vers12,7,71,2,[]
303,Num268Line20Vers19,78,2,0,[]
304,Num1234Line139Vers19,78,2,0,[]
305,Num286Line20Vers37,78,2,0,[]
306,Num187Line15Vers31,78,2,0,[]
307,Num102Line13Vers20,78,2,0,[]
308,Num379Line41Vers23,78,2,0,[]
309,Num399Line42Vers2,5,75,0,[]
310,Num340Line34Vers12,78,2,0,[]
311,Num1225Line139Vers10,0,33,47,[]
312,Num226Line16Vers32,78,2,0,[]
313,Num182Line15Vers26,78,2,0,[]
314,Num9Line7Vers9,33,0,47,[]
315,Num431Line43Vers17,33,0,47,[]
316,Num670Line87Vers17,33,0,47,[]
317,Num147Line14Vers28,78,2,0,[]
318,Num1341Line148Vers1,0,80,0,[]
319,Num351Line37Vers9,78,2,0,[]
320,Num1229Line139Vers14,78,2,0,[]
321,Num1237Line139Vers22,77,2,1,[]
322,Num214Line16Vers20,78,2,0,[]
323,Num434Line43Vers20,43,0,37,[]
324,Num674Line88Vers4,78,2,0,[]
325,Num342Line36Vers1,33,0,47,[]
326,Num1303Line144Vers2,78,2,0,[]
327,Num229Line16Vers35,78,2,0,[]
328,Num89Line13Vers7,78,2,0,[]
329,Num199Line16Vers5,78,2,0,[]
330,Num44Line10Vers5,78,2,0,[]
331,Num161Line15Vers5,78,2,0,[]
332,Num46Line10Vers7,78,2,0,[]
333,Num1312Line144Vers11,78,2,0,[]
334,Num90Line13Vers8,78,2,0,[]
335,Num1239Line139Vers24,0,33,47,[]
336,Num1116Line121Vers4,78,2,0,[]
337,Num1166Line133Vers1,78,2,0,[]
338,Num430Line43Vers16,43,0,37,[]
339,Num1231Line139Vers16,78,2,0,[]
340,Num83Line13Vers1,78,2,0,[]
341,Num227Line16Vers33,78,2,0,[]
342,Num1188Line136Vers10,0,33,47,[]
343,Num183Line15Vers27,78,2,0,[]
344,Num418Line43Vers4,78,2,0,[]
345,Num126Line14Vers7,78,2,0,[]
346,Num120Line14Vers1,78,2,0,[]
347,Num290Line20Vers41,78,2,0,[]
348,Num1305Line144Vers4,78,2,0,[]
349,Num1235Line139Vers20,78,2,0,[]
350,Num241Line19Vers1,78,2,0,[]
351,Num195Line16Vers1,78,2,0,[]
352,Num64Line11Vers18,78,2,0,[]
353,Num70Line11Vers24,78,2,0,[]
354,Num435Line43Vers21,33,0,47,[]
355,Num215Line16Vers21,78,2,0,[]
356,Num204Line16Vers10,78,2,0,[]
357,Num337Line34Vers9,33,0,47,[]
358,Num112Line13Vers30,78,2,0,[]
359,Num75Line11Vers29,78,2,0,[]
360,Num1072Line118Vers4,0,33,47,[]
361,Num424Line43Vers10,78,2,0,[]
362,Num61Line11Vers15,78,2,0,[]
363,Num22Line8Vers9,78,2,0,[]
364,Num462Line61Vers11,7,73,0,[]
365,Num781Line101Vers57,6,73,1,[]
366,Num398Line42Vers1,78,2,0,[]
367,Num400Line42Vers3,3,77,0,[]
368,Num302Line22Vers1,78,2,0,[]
369,Num449Line60Vers4,0,80,0,[]
370,Num464Line62Vers1,78,2,0,[]
371,Num38Line9Vers12,78,2,0,[]
372,Num285Line20Vers36,78,2,0,[]
373,Num248Line19Vers8,78,2,0,[]
374,Num1300Line143Vers2,78,2,0,[]
375,Num808Line104Vers9,13,67,0,[]
376,Num455Line61Vers4,0,80,0,[]
377,Num304Line22Vers3,78,2,0,[]
378,Num143Line14Vers24,78,2,0,[]
379,Num1141Line122Vers23,33,0,47,[]
380,Num823Line104Vers24,19,61,0,[]
381,Num150Line14Vers31,78,2,0,[]
382,Num1340Line147Vers1,0,63,17,[]
383,Num410Line42Vers13,5,75,0,[]
384,Num856Line112Vers30,28,52,0,[]
385,Num283Line20Vers34,78,2,0,[]
386,Num271Line20Vers22,78,2,0,[]
387,Num252Line20Vers3,78,2,0,[]
388,Num213Line16Vers19,78,2,0,[]
389,Num36Line9Vers10,78,2,0,[]
390,Num203Line16Vers9,78,2,0,[]
391,Num250Line20Vers1,78,2,0,[]
392,Num529Line82Vers12,38,42,0,[]
393,Num1362Line150Vers10,78,2,0,[]
394,Num744Line101Vers20,5,75,0,[]
395,Num425Line43Vers11,33,0,47,[]
396,Num145Line14Vers26,78,2,0,[]
397,Num164Line15Vers8,78,2,0,[]
398,Num113Line13Vers31,78,2,0,[]
399,Num114Line13Vers32,78,2,0,[]
400,Num679Line88Vers9,78,2,0,[]
401,Num1301Line143Vers3,78,2,0,[]
402,Num156Line14Vers37,78,2,0,[]
403,Num1309Line144Vers8,78,2,0,[]
404,Num503Line72Vers5,14,66,0,[]
405,Num790Line102Vers1,78,2,0,[]
