,file_name,cnt_no_v,cnt_v,otro,status
222,Num1167Line134Vers1,115,0,0,[]
223,Num1072Line118Vers4,0,2,0,[]
224,Num84Line13Vers2,115,0,0,[]
225,Num327Line33Vers6,0,2,0,[]
226,Num276Line20Vers27,115,0,0,[]
227,Num196Line16Vers2,115,0,0,[]
228,Num137Line14Vers18,115,0,0,[]
229,Num229Line16Vers35,115,0,0,[]
230,Num455Line61Vers4,17,98,0,[]
231,Num1306Line144Vers5,115,0,0,[]
232,Num1309Line144Vers8,115,0,0,[]
233,Num1390Line153Vers1,115,0,0,[]
234,Num293Line20Vers44,115,0,0,[]
235,Num511Line73Vers1,115,0,0,[]
236,Num763Line101Vers39,75,38,0,[]
237,Num446Line60Vers1,21,94,0,[]
238,Num78Line11Vers32,115,0,0,[]
239,Num422Line43Vers8,115,0,0,[]
240,Num217Line16Vers23,115,0,0,[]
241,Num1303Line144Vers2,115,0,0,[]
242,Num1241Line139Vers26,0,20,0,[]
243,Num783Line101Vers59,75,39,0,[]
244,Num1130Line122Vers12,115,0,0,[]
245,Num762Line101Vers38,82,33,0,[]
246,Num147Line14Vers28,115,0,0,[]
247,Num428Line43Vers14,115,0,0,[]
248,Num1338Line146Vers24,49,66,0,[]
249,Num232Line16Vers38,115,0,0,[]
250,Num223Line16Vers29,115,0,0,[]
251,Num176Line15Vers20,115,0,0,[]
252,Num1230Line139Vers15,115,0,0,[]
253,Num138Line14Vers19,115,0,0,[]
254,Num39Line9Vers13,115,0,0,[]
255,Num142Line14Vers23,115,0,0,[]
256,Num296Line21Vers1,115,0,0,[]
257,Num434Line43Vers20,1,2,0,[]
258,Num1341Line148Vers1,48,67,0,[]
259,Num189Line15Vers33,115,0,0,[]
260,Num1367Line151Vers2,60,55,0,[]
261,Num224Line16Vers30,115,0,0,[]
262,Num809Line104Vers10,90,25,0,[]
263,Num279Line20Vers30,115,0,0,[]
264,Num1356Line150Vers4,0,115,0,[]
265,Num418Line43Vers4,115,0,0,[]
266,Num231Line16Vers37,115,0,0,[]
267,Num8Line7Vers8,0,2,0,[]
268,Num426Line43Vers12,115,0,0,[]
269,Num774Line101Vers50,78,37,0,[]
270,Num684Line90Vers1,0,2,0,[]
271,Num155Line14Vers36,115,0,0,[]
272,Num1313Line144Vers12,115,0,0,[]
273,Num1166Line133Vers1,115,0,0,[]
274,Num198Line16Vers4,115,0,0,[]
275,Num220Line16Vers26,115,0,0,[]
276,Num1112Line120Vers1,115,0,0,[]
277,Num9Line7Vers9,0,2,0,[]
278,Num249Line19Vers9,115,0,0,[]
279,Num938Line114Vers43,86,29,0,[]
280,Num1369Line151Vers4,60,55,0,[]
281,Num214Line16Vers20,115,0,0,[]
282,Num292Line20Vers43,115,0,0,[]
283,Num569Line84Vers17,83,28,0,[]
284,Num280Line20Vers31,115,0,0,[]
285,Num264Line20Vers15,115,0,0,[]
286,Num202Line16Vers8,115,0,0,[]
287,Num123Line14Vers4,115,0,0,[]
288,Num1343Line149Vers2,2,113,0,[]
289,Num1234Line139Vers19,115,0,0,[]
290,Num126Line14Vers7,115,0,0,[]
291,Num1229Line139Vers14,115,0,0,[]
292,Num285Line20Vers36,115,0,0,[]
293,Num227Line16Vers33,115,0,0,[]
294,Num165Line15Vers9,115,0,0,[]
295,Num355Line39Vers1,115,0,0,[]
296,Num430Line43Vers16,1,2,0,[]
297,Num143Line14Vers24,115,0,0,[]
298,Num1137Line122Vers19,0,2,0,[]
299,Num775Line101Vers51,82,33,0,[]
300,Num1386Line152Vers10,0,115,0,[]
301,Num175Line15Vers19,115,0,0,[]
302,Num219Line16Vers25,115,0,0,[]
303,Num150Line14Vers31,115,0,0,[]
304,Num810Line104Vers11,115,0,0,[]
305,Num213Line16Vers19,115,0,0,[]
306,Num532Line82Vers15,104,11,0,[]
307,Num120Line14Vers1,115,0,0,[]
308,Num271Line20Vers22,115,0,0,[]
309,Num38Line9Vers12,114,1,0,[]
310,Num352Line38Vers1,115,0,0,[]
311,Num1330Line146Vers16,50,45,0,[]
312,Num1326Line146Vers12,29,86,0,[]
313,Num204Line16Vers10,115,0,0,[]
314,Num407Line42Vers10,23,92,0,[]
315,Num158Line15Vers2,115,0,0,[]
316,Num666Line87Vers13,115,0,0,[]
317,Num140Line14Vers21,115,0,0,[]
318,Num226Line16Vers32,115,0,0,[]
