,mutantID,testID,is_output_x_equal,is_output_y_equal,is_int_x_equal,is_int_y_equal
0,Num1228Line139Vers13,VRfNx3Krud5jD43PHgxJdc,False,False,False,False
1,Num1228Line139Vers13,SVumrKz2o5MrZ4LmouTKTt,False,False,False,False
2,Num1228Line139Vers13,x9GsMzyJggmJVBFwtDdWgGy,False,False,False,False
3,Num1228Line139Vers13,HGG3ZoLQDvNSCo68FfqnyR,False,False,False,False
4,Num1228Line139Vers13,HrsMvznCqa4BcUSMQxhswN,False,False,False,False
5,Num1228Line139Vers13,iZ6RWNFtznDcnW86BLoVzz,False,False,False,False
6,Num1228Line139Vers13,JSoCQLK4JncUyGkTJmBf8U,False,False,False,False
7,Num1228Line139Vers13,x8q6CUrM8evZ5i2MZSmuTyF,False,False,False,False
8,Num1228Line139Vers13,grCYYqDppVgYjxEzo9gi8b,False,False,False,False
9,Num1228Line139Vers13,GXKoJAoFCeMDN9hNHHZJbw,False,False,False,False
10,Num1228Line139Vers13,DmDYBcDbmmYZFZEFtSzUHf,False,False,False,False
11,Num1228Line139Vers13,a7JrStTEFDWRVJDJEE8iSi,False,False,False,False
12,Num1228Line139Vers13,EGeSryitfwa2bo5qB9Z94f,False,False,False,False
13,Num1228Line139Vers13,x7ametREFiSraNdMc3Su6Sd,False,False,False,False
14,Num1228Line139Vers13,fumRDcrFqivMfX8wvHsy2i,False,False,False,False
15,Num1228Line139Vers13,gVMc9vqN7G2m9EYvFDZKVT,False,False,False,False
16,Num1228Line139Vers13,mpt5sxNXi3ZtuMbWEwTepW,False,False,False,False
17,Num1228Line139Vers13,aHnRKeJd2osztTy9fkh9Am,False,False,False,False
18,Num1228Line139Vers13,TNA7oJx2UdQErSeLKuK7fE,False,False,False,False
19,Num1228Line139Vers13,fPjqNeKg8Y9FytR4jHQMi9,False,False,False,False
20,Num1228Line139Vers13,jLntuYZDrWcLvC4MJ5v23b,False,False,False,False
21,Num1228Line139Vers13,kcqGZAaauZU3gHx6LpaaJv,False,False,False,False
22,Num1228Line139Vers13,SctED2kh5TbqELR9zaVCwj,False,False,False,False
23,Num1228Line139Vers13,x8KYKfn8tieHKjYkFTJe23w,False,False,False,False
24,Num1228Line139Vers13,x4qUhjzqKzvKTysxmYtdtvG,False,False,False,False
25,Num1228Line139Vers13,mPj6cLgddNdt8f7zyHo6mA,False,False,False,False
26,Num1228Line139Vers13,o9mEQL5eKtK5c8fdjA5e5P,False,False,False,False
27,Num1228Line139Vers13,x8DL2scNsMvJaGeqBxMWU9n,False,False,False,False
28,Num1228Line139Vers13,CFPucPcFjWGdGqdpUGTDM9,False,False,False,False
29,Num1228Line139Vers13,JFyUSoESZtgRLyCpBGPPEZ,False,False,False,False
30,Num1228Line139Vers13,x748vyTMHhyrecXxanBWjAq,False,False,False,False
31,Num1228Line139Vers13,ZHUo9LALvgNyx8hGQ6xTkg,False,False,False,False
32,Num1228Line139Vers13,x9Gt4m3ixi6Z2iPgr4S9mZQ,False,False,False,False
33,Num1228Line139Vers13,a7TVyGyHzB6cy9Ugiw9ubw,False,False,False,False
