,file_name,cnt_no_v_g,cnt_v_g,otro_g,status_g,cnt_no_v_l,cnt_v_l,otro_l,status_l,cnt_no_v_e,cnt_v_e,otro_e,status_e
153,Num1130Line122Vers12,10,57,128,[],23,44,128,[],1,66,128,[]
154,Num251Line20Vers2,10,57,128,[],23,44,128,[],1,66,128,[]
155,Num526Line82Vers9,5,62,128,[],29,38,128,[],1,66,128,[]
156,Num338Line34Vers10,9,58,128,[],23,44,128,[],1,66,128,[]
157,Num367Line41Vers11,10,57,128,[],23,44,128,[],1,66,128,[]
158,Num86Line13Vers4,10,57,128,[],23,44,128,[],1,66,128,[]
159,Num13Line7Vers13,12,55,128,[],20,47,128,[],2,65,128,[]
160,Num408Line42Vers11,5,41,149,[],8,38,149,[],3,43,149,[]
161,Num350Line37Vers8,10,57,128,[],23,44,128,[],1,66,128,[]
162,Num1200Line137Vers9,0,67,128,[],0,67,128,[],0,67,128,[]
163,Num529Line82Vers12,5,62,128,[],29,38,128,[],1,66,128,[]
164,Num295Line20Vers46,10,57,128,[],23,44,128,[],1,66,128,[]
165,Num1228Line139Vers13,0,67,128,[],0,67,128,[],0,67,128,[]
166,Num189Line15Vers33,10,57,128,[],23,44,128,[],1,66,128,[]
167,Num462Line61Vers11,9,58,128,[],26,41,128,[],2,65,128,[]
168,Num856Line112Vers30,7,60,128,[],27,40,128,[],1,66,128,[]
169,Num291Line20Vers42,10,57,128,[],23,44,128,[],1,66,128,[]
170,Num808Line104Vers9,7,60,128,[],34,33,128,[],2,65,128,[]
171,Num895Line113Vers1,9,37,149,[],14,32,149,[],1,45,149,[]
172,Num70Line11Vers24,10,57,128,[],23,44,128,[],1,66,128,[]
173,Num824Line104Vers25,10,57,128,[],19,48,128,[],1,66,128,[]
174,Num1167Line134Vers1,10,57,128,[],23,44,128,[],1,66,128,[]
175,Num1235Line139Vers20,10,57,128,[],23,44,128,[],1,66,128,[]
176,Num231Line16Vers37,10,57,128,[],23,44,128,[],1,66,128,[]
177,Num340Line34Vers12,10,57,128,[],23,44,128,[],1,66,128,[]
178,Num1188Line136Vers10,0,67,128,[],0,67,128,[],0,67,128,[]
179,Num430Line43Vers16,0,46,149,[],10,36,149,[],36,10,149,[]
180,Num1362Line150Vers10,10,57,128,[],23,44,128,[],1,66,128,[]
181,Num428Line43Vers14,7,32,156,[],12,27,156,[],1,38,156,[]
182,Num102Line13Vers20,10,57,128,[],23,44,128,[],1,66,128,[]
183,Num425Line43Vers11,0,46,149,[],0,46,149,[],46,0,149,[]
184,Num224Line16Vers30,10,57,128,[],23,44,128,[],1,66,128,[]
185,Num229Line16Vers35,10,57,128,[],23,44,128,[],1,66,128,[]
186,Num183Line15Vers27,10,57,128,[],23,44,128,[],1,66,128,[]
187,Num274Line20Vers25,10,57,128,[],23,44,128,[],1,66,128,[]
188,Num37Line9Vers11,9,58,128,[],23,44,128,[],1,66,128,[]
189,Num1246Line140Vers4,0,67,128,[],0,67,128,[],0,67,128,[]
190,Num106Line13Vers24,10,57,128,[],23,44,128,[],1,66,128,[]
191,Num1139Line122Vers21,0,46,149,[],0,46,149,[],46,0,149,[]
192,Num24Line8Vers11,0,67,128,[],0,67,128,[],67,0,128,[]
193,Num250Line20Vers1,10,57,128,[],23,44,128,[],1,66,128,[]
194,Num223Line16Vers29,10,57,128,[],23,44,128,[],1,66,128,[]
195,Num177Line15Vers21,10,57,128,[],23,44,128,[],1,66,128,[]
196,Num1374Line151Vers9,10,57,128,[],23,44,128,[],1,66,128,[]
197,Num327Line33Vers6,0,67,128,[],0,67,128,[],67,0,128,[]
198,Num204Line16Vers10,10,57,128,[],23,44,128,[],1,66,128,[]
199,Num270Line20Vers21,10,57,128,[],23,44,128,[],1,66,128,[]
200,Num299Line21Vers4,10,57,128,[],23,44,128,[],1,66,128,[]
201,Num1336Line146Vers22,3,64,128,[],28,39,128,[],1,66,128,[]
202,Num763Line101Vers39,0,67,128,[],56,11,128,[],0,67,128,[]
203,Num289Line20Vers40,10,57,128,[],23,44,128,[],1,66,128,[]
204,Num1232Line139Vers17,10,57,128,[],23,44,128,[],1,66,128,[]
205,Num669Line87Vers16,9,58,128,[],24,43,128,[],1,66,128,[]
206,Num1341Line148Vers1,0,67,128,[],0,67,128,[],14,53,128,[]
207,Num265Line20Vers16,10,57,128,[],23,44,128,[],1,66,128,[]
208,Num718Line92Vers8,10,57,128,[],23,44,128,[],1,66,128,[]
209,Num823Line104Vers24,10,57,128,[],19,48,128,[],1,66,128,[]
210,Num114Line13Vers32,10,57,128,[],23,44,128,[],1,66,128,[]
211,Num680Line88Vers10,10,57,128,[],23,44,128,[],1,66,128,[]
212,Num119Line13Vers37,10,57,128,[],23,44,128,[],1,66,128,[]
213,Num781Line101Vers57,8,59,128,[],26,41,128,[],0,67,128,[]
214,Num706Line90Vers23,0,67,128,[],4,63,128,[],0,67,128,[]
215,Num277Line20Vers28,10,57,128,[],23,44,128,[],1,66,128,[]
216,Num1080Line118Vers12,14,53,128,[],27,40,128,[],1,66,128,[]
217,Num1142Line122Vers24,9,58,128,[],23,44,128,[],1,66,128,[]
218,Num279Line20Vers30,10,57,128,[],23,44,128,[],1,66,128,[]
219,Num180Line15Vers24,10,57,128,[],23,44,128,[],1,66,128,[]
220,Num227Line16Vers33,10,57,128,[],23,44,128,[],1,66,128,[]
221,Num503Line72Vers5,10,57,128,[],29,38,128,[],0,67,128,[]
222,Num423Line43Vers9,7,32,156,[],12,27,156,[],1,38,156,[]
223,Num426Line43Vers12,10,57,128,[],23,44,128,[],1,66,128,[]
224,Num752Line101Vers28,7,60,128,[],27,40,128,[],1,66,128,[]
225,Num1314Line145Vers1,0,67,128,[],0,67,128,[],67,0,128,[]
226,Num89Line13Vers7,10,57,128,[],23,44,128,[],1,66,128,[]
227,Num1129Line122Vers11,10,57,128,[],23,44,128,[],1,66,128,[]
228,Num1241Line139Vers26,0,67,128,[],0,67,128,[],0,67,128,[]
229,Num199Line16Vers5,10,57,128,[],23,44,128,[],1,66,128,[]
230,Num784Line101Vers60,10,57,128,[],21,46,128,[],1,66,128,[]
231,Num11Line7Vers11,11,56,128,[],21,46,128,[],2,65,128,[]
232,Num830Line112Vers4,15,52,128,[],15,52,128,[],2,65,128,[]
233,Num1366Line151Vers1,10,57,128,[],23,44,128,[],1,66,128,[]
234,Num1326Line146Vers12,7,60,128,[],35,32,128,[],0,67,128,[]
235,Num354Line38Vers3,10,57,128,[],23,44,128,[],1,66,128,[]
236,Num9Line7Vers9,0,67,128,[],0,67,128,[],67,0,128,[]
237,Num110Line13Vers28,10,57,128,[],23,44,128,[],1,66,128,[]
238,Num355Line39Vers1,10,57,128,[],23,44,128,[],1,66,128,[]
239,Num671Line88Vers1,10,57,128,[],23,44,128,[],1,66,128,[]
240,Num368Line41Vers12,10,57,128,[],23,44,128,[],1,66,128,[]
241,Num241Line19Vers1,10,57,128,[],23,44,128,[],1,66,128,[]
242,Num1390Line153Vers1,10,57,128,[],23,44,128,[],1,66,128,[]
243,Num184Line15Vers28,10,57,128,[],23,44,128,[],1,66,128,[]
244,Num412Line42Vers15,5,41,149,[],8,38,149,[],3,43,149,[]
245,Num273Line20Vers24,10,57,128,[],23,44,128,[],1,66,128,[]
246,Num758Line101Vers34,2,65,128,[],42,25,128,[],0,67,128,[]
247,Num675Line88Vers5,10,57,128,[],23,44,128,[],1,66,128,[]
248,Num1112Line120Vers1,9,37,149,[],14,32,149,[],1,45,149,[]
249,Num1225Line139Vers10,0,67,128,[],0,67,128,[],0,67,128,[]
250,Num1238Line139Vers23,0,67,128,[],0,67,128,[],0,67,128,[]
251,Num297Line21Vers2,10,57,128,[],23,44,128,[],1,66,128,[]
252,Num761Line101Vers37,11,56,128,[],36,31,128,[],0,67,128,[]
253,Num799Line103Vers9,10,57,128,[],23,44,128,[],1,66,128,[]
254,Num156Line14Vers37,10,57,128,[],23,44,128,[],1,66,128,[]
255,Num120Line14Vers1,10,57,128,[],23,44,128,[],1,66,128,[]
256,Num739Line101Vers15,8,59,128,[],25,42,128,[],2,65,128,[]
257,Num783Line101Vers59,9,58,128,[],38,29,128,[],2,65,128,[]
258,Num532Line82Vers15,5,62,128,[],29,38,128,[],1,66,128,[]
259,Num399Line42Vers2,5,41,149,[],8,38,149,[],3,43,149,[]
260,Num38Line9Vers12,10,57,128,[],23,44,128,[],1,66,128,[]
261,Num26Line8Vers13,10,57,128,[],23,44,128,[],1,66,128,[]
262,Num738Line101Vers14,22,45,128,[],14,53,128,[],1,66,128,[]
263,Num288Line20Vers39,10,57,128,[],23,44,128,[],1,66,128,[]
264,Num356Line40Vers1,10,57,128,[],23,44,128,[],1,66,128,[]
265,Num525Line82Vers8,5,62,128,[],29,38,128,[],1,66,128,[]
266,Num252Line20Vers3,10,57,128,[],23,44,128,[],1,66,128,[]
267,Num515Line74Vers4,0,67,128,[],0,67,128,[],67,0,128,[]
268,Num249Line19Vers9,10,57,128,[],23,44,128,[],1,66,128,[]
269,Num475Line63Vers11,10,57,128,[],23,44,128,[],1,66,128,[]
270,Num1231Line139Vers16,10,57,128,[],23,44,128,[],1,66,128,[]
271,Num1308Line144Vers7,10,57,128,[],23,44,128,[],1,66,128,[]
272,Num203Line16Vers9,10,57,128,[],23,44,128,[],1,66,128,[]
273,Num658Line87Vers5,9,58,128,[],24,43,128,[],1,66,128,[]
274,Num104Line13Vers22,10,57,128,[],23,44,128,[],1,66,128,[]
275,Num790Line102Vers1,9,37,149,[],14,32,149,[],1,45,149,[]
276,Num90Line13Vers8,10,57,128,[],23,44,128,[],1,66,128,[]
277,Num148Line14Vers29,10,57,128,[],23,44,128,[],1,66,128,[]
278,Num760Line101Vers36,3,64,128,[],47,20,128,[],0,67,128,[]
279,Num109Line13Vers27,10,57,128,[],23,44,128,[],1,66,128,[]
280,Num193Line15Vers37,10,57,128,[],23,44,128,[],1,66,128,[]
281,Num112Line13Vers30,10,57,128,[],23,44,128,[],1,66,128,[]
282,Num304Line22Vers3,10,57,128,[],23,44,128,[],1,66,128,[]
283,Num342Line36Vers1,0,67,128,[],0,67,128,[],67,0,128,[]
284,Num1296Line141Vers8,10,57,128,[],23,44,128,[],1,66,128,[]
285,Num213Line16Vers19,10,57,128,[],23,44,128,[],1,66,128,[]
286,Num609Line85Vers31,10,57,128,[],23,44,128,[],1,66,128,[]
287,Num263Line20Vers14,10,57,128,[],23,44,128,[],1,66,128,[]
288,Num116Line13Vers34,10,57,128,[],23,44,128,[],1,66,128,[]
289,Num128Line14Vers9,10,57,128,[],23,44,128,[],1,66,128,[]
290,Num811Line104Vers12,10,57,128,[],23,44,128,[],1,66,128,[]
291,Num405Line42Vers8,7,57,131,[],21,43,131,[],0,64,131,[]
292,Num175Line15Vers19,10,57,128,[],23,44,128,[],1,66,128,[]
293,Num398Line42Vers1,9,37,149,[],14,32,149,[],1,45,149,[]
294,Num160Line15Vers4,10,57,128,[],23,44,128,[],1,66,128,[]
295,Num337Line34Vers9,0,67,128,[],0,67,128,[],67,0,128,[]
296,Num1239Line139Vers24,0,67,128,[],0,67,128,[],0,67,128,[]
297,Num1236Line139Vers21,10,57,128,[],23,44,128,[],1,66,128,[]
298,Num121Line14Vers2,10,57,128,[],23,44,128,[],1,66,128,[]
299,Num53Line11Vers7,10,57,128,[],23,44,128,[],1,66,128,[]
300,Num293Line20Vers44,10,57,128,[],23,44,128,[],1,66,128,[]
301,Num100Line13Vers18,10,57,128,[],23,44,128,[],1,66,128,[]
302,Num221Line16Vers27,10,57,128,[],23,44,128,[],1,66,128,[]
303,Num1381Line152Vers5,10,57,128,[],23,44,128,[],1,66,128,[]
304,Num1305Line144Vers4,10,57,128,[],23,44,128,[],1,66,128,[]
305,Num1327Line146Vers13,18,49,128,[],21,46,128,[],0,67,128,[]
306,Num378Line41Vers22,10,57,128,[],23,44,128,[],1,66,128,[]
307,Num296Line21Vers1,10,57,128,[],23,44,128,[],1,66,128,[]
308,Num138Line14Vers19,10,57,128,[],23,44,128,[],1,66,128,[]
309,Num186Line15Vers30,10,57,128,[],23,44,128,[],1,66,128,[]
310,Num341Line35Vers1,0,67,128,[],0,67,128,[],67,0,128,[]
311,Num217Line16Vers23,10,57,128,[],23,44,128,[],1,66,128,[]
312,Num401Line42Vers4,7,32,156,[],12,27,156,[],1,38,156,[]
313,Num267Line20Vers18,10,57,128,[],23,44,128,[],1,66,128,[]
314,Num164Line15Vers8,10,57,128,[],23,44,128,[],1,66,128,[]
315,Num568Line84Vers16,11,56,128,[],25,42,128,[],1,66,128,[]
316,Num1367Line151Vers2,10,57,128,[],23,44,128,[],1,66,128,[]
317,Num1116Line121Vers4,10,57,128,[],23,44,128,[],1,66,128,[]
318,Num418Line43Vers4,10,57,128,[],23,44,128,[],1,66,128,[]
319,Num819Line104Vers20,10,57,128,[],19,48,128,[],1,66,128,[]
320,Num43Line10Vers4,10,57,128,[],23,44,128,[],1,66,128,[]
321,Num1292Line141Vers4,10,57,128,[],23,44,128,[],1,66,128,[]
322,Num1298Line142Vers1,0,67,128,[],0,67,128,[],0,67,128,[]
323,Num1166Line133Vers1,10,57,128,[],23,44,128,[],1,66,128,[]
324,Num666Line87Vers13,10,57,128,[],23,44,128,[],1,66,128,[]
325,Num679Line88Vers9,10,57,128,[],23,44,128,[],1,66,128,[]
326,Num154Line14Vers35,10,57,128,[],23,44,128,[],1,66,128,[]
327,Num303Line22Vers2,10,57,128,[],23,44,128,[],1,66,128,[]
328,Num230Line16Vers36,10,57,128,[],23,44,128,[],1,66,128,[]
329,Num431Line43Vers17,0,46,149,[],0,46,149,[],46,0,149,[]
330,Num1137Line122Vers19,0,39,156,[],0,39,156,[],39,0,156,[]
331,Num511Line73Vers1,9,37,149,[],14,32,149,[],1,45,149,[]
332,Num150Line14Vers31,10,57,128,[],23,44,128,[],1,66,128,[]
333,Num1350Line149Vers9,10,57,128,[],23,44,128,[],1,66,128,[]
334,Num449Line60Vers4,7,60,128,[],33,34,128,[],8,59,128,[]
335,Num36Line9Vers10,10,57,128,[],23,44,128,[],1,66,128,[]
336,Num188Line15Vers32,10,57,128,[],23,44,128,[],1,66,128,[]
337,Num722Line93Vers4,7,60,128,[],22,45,128,[],0,67,128,[]
338,Num1386Line152Vers10,10,57,128,[],23,44,128,[],1,66,128,[]
339,Num1318Line146Vers4,16,51,128,[],16,51,128,[],0,67,128,[]
340,Num278Line20Vers29,10,57,128,[],23,44,128,[],1,66,128,[]
341,Num352Line38Vers1,10,57,128,[],23,44,128,[],1,66,128,[]
342,Num118Line13Vers36,10,57,128,[],23,44,128,[],1,66,128,[]
343,Num75Line11Vers29,10,57,128,[],23,44,128,[],1,66,128,[]
344,Num298Line21Vers3,10,57,128,[],23,44,128,[],1,66,128,[]
345,Num681Line88Vers11,10,57,128,[],23,44,128,[],1,66,128,[]
346,Num351Line37Vers9,10,57,128,[],23,44,128,[],1,66,128,[]
347,Num1176Line135Vers9,0,67,128,[],0,67,128,[],3,64,128,[]
348,Num196Line16Vers2,10,57,128,[],23,44,128,[],1,66,128,[]
349,Num1338Line146Vers24,8,59,128,[],31,36,128,[],0,67,128,[]
350,Num44Line10Vers5,10,57,128,[],23,44,128,[],1,66,128,[]
351,Num459Line61Vers8,7,60,128,[],28,39,128,[],7,60,128,[]
352,Num176Line15Vers20,10,57,128,[],23,44,128,[],1,66,128,[]
353,Num222Line16Vers28,10,57,128,[],23,44,128,[],1,66,128,[]
354,Num107Line13Vers25,10,57,128,[],23,44,128,[],1,66,128,[]
355,Num1302Line144Vers1,10,57,128,[],23,44,128,[],1,66,128,[]
356,Num424Line43Vers10,10,57,128,[],23,44,128,[],1,66,128,[]
357,Num1306Line144Vers5,10,57,128,[],23,44,128,[],1,66,128,[]
358,Num103Line13Vers21,10,57,128,[],23,44,128,[],1,66,128,[]
359,Num8Line7Vers8,0,67,128,[],0,67,128,[],67,0,128,[]
360,Num1289Line141Vers1,10,57,128,[],23,44,128,[],1,66,128,[]
