,file_name,cnt_no_v_scaled,cnt_v_scaled,otro_scaled,status_scaled,cnt_no_v_g,cnt_v_g,otro_g,status_g,cnt_no_v_l,cnt_v_l,otro_l,status_l,cnt_no_v_e,cnt_v_e,otro_e,status_e
148,Num857Line112Vers31,133,62,0,[],193,2,0,[],0,195,0,[],0,195,0,[]
149,Num48Line11Vers2,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
150,Num269Line20Vers20,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
151,Num1323Line146Vers9,194,1,0,[],119,76,0,[],0,195,0,[],0,195,0,[]
152,Num25Line8Vers12,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
153,Num1130Line122Vers12,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
154,Num251Line20Vers2,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
155,Num526Line82Vers9,195,0,0,[],195,0,0,[],0,195,0,[],0,195,0,[]
156,Num338Line34Vers10,194,1,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
157,Num367Line41Vers11,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
158,Num86Line13Vers4,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
159,Num13Line7Vers13,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
160,Num408Line42Vers11,193,2,0,[],195,0,0,[],0,195,0,[],0,195,0,[]
161,Num350Line37Vers8,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
162,Num1200Line137Vers9,195,0,0,[],0,195,0,[],0,195,0,[],1,194,0,[]
163,Num529Line82Vers12,195,0,0,[],195,0,0,[],0,195,0,[],0,195,0,[]
164,Num1228Line139Vers13,195,0,0,[],0,195,0,[],0,195,0,[],1,194,0,[]
165,Num189Line15Vers33,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
166,Num462Line61Vers11,195,0,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
167,Num856Line112Vers30,164,31,0,[],179,16,0,[],1,194,0,[],0,195,0,[]
168,Num291Line20Vers42,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
169,Num808Line104Vers9,195,0,0,[],195,0,0,[],0,195,0,[],0,195,0,[]
170,Num895Line113Vers1,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
171,Num70Line11Vers24,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
172,Num824Line104Vers25,195,0,0,[],195,0,0,[],0,195,0,[],0,195,0,[]
173,Num1167Line134Vers1,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
174,Num1235Line139Vers20,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
175,Num231Line16Vers37,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
176,Num340Line34Vers12,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
177,Num1188Line136Vers10,195,0,0,[],0,195,0,[],0,195,0,[],1,194,0,[]
178,Num430Line43Vers16,195,0,0,[],15,180,0,[],0,195,0,[],180,15,0,[]
179,Num1362Line150Vers10,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
180,Num428Line43Vers14,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
181,Num102Line13Vers20,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
182,Num425Line43Vers11,195,0,0,[],0,195,0,[],0,195,0,[],195,0,0,[]
183,Num224Line16Vers30,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
184,Num229Line16Vers35,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
185,Num183Line15Vers27,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
186,Num274Line20Vers25,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
187,Num37Line9Vers11,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
188,Num1246Line140Vers4,195,0,0,[],0,195,0,[],0,195,0,[],1,194,0,[]
189,Num106Line13Vers24,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
190,Num1139Line122Vers21,195,0,0,[],0,195,0,[],0,195,0,[],195,0,0,[]
191,Num24Line8Vers11,195,0,0,[],0,195,0,[],0,195,0,[],195,0,0,[]
192,Num250Line20Vers1,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
193,Num223Line16Vers29,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
194,Num177Line15Vers21,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
195,Num1374Line151Vers9,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
196,Num327Line33Vers6,195,0,0,[],0,195,0,[],0,195,0,[],195,0,0,[]
197,Num204Line16Vers10,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
198,Num270Line20Vers21,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
199,Num299Line21Vers4,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
200,Num1336Line146Vers22,0,195,0,[],79,116,0,[],0,195,0,[],0,195,0,[]
201,Num763Line101Vers39,187,8,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
202,Num289Line20Vers40,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
203,Num1232Line139Vers17,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
204,Num669Line87Vers16,187,2,6,[],187,8,0,[],0,195,0,[],0,189,6,[]
205,Num1341Line148Vers1,0,195,0,[],0,195,0,[],0,195,0,[],0,195,0,[]
206,Num265Line20Vers16,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
207,Num718Line92Vers8,194,1,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
208,Num823Line104Vers24,195,0,0,[],195,0,0,[],0,195,0,[],0,195,0,[]
209,Num114Line13Vers32,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
210,Num680Line88Vers10,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
211,Num119Line13Vers37,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
212,Num781Line101Vers57,119,76,0,[],190,5,0,[],0,195,0,[],0,195,0,[]
213,Num706Line90Vers23,0,195,0,[],189,6,0,[],0,195,0,[],0,195,0,[]
214,Num277Line20Vers28,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
215,Num1080Line118Vers12,193,2,0,[],163,32,0,[],3,192,0,[],1,194,0,[]
216,Num1142Line122Vers24,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
217,Num818Line104Vers19,195,0,0,[],195,0,0,[],0,195,0,[],0,195,0,[]
218,Num279Line20Vers30,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
219,Num180Line15Vers24,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
220,Num227Line16Vers33,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
221,Num503Line72Vers5,192,3,0,[],193,2,0,[],0,195,0,[],0,195,0,[]
222,Num423Line43Vers9,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
223,Num426Line43Vers12,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
224,Num752Line101Vers28,151,44,0,[],178,17,0,[],1,194,0,[],0,195,0,[]
225,Num1314Line145Vers1,0,195,0,[],0,195,0,[],0,195,0,[],195,0,0,[]
226,Num89Line13Vers7,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
227,Num1129Line122Vers11,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
228,Num1241Line139Vers26,195,0,0,[],0,195,0,[],0,195,0,[],1,194,0,[]
229,Num199Line16Vers5,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
230,Num784Line101Vers60,86,109,0,[],182,13,0,[],2,193,0,[],0,195,0,[]
231,Num11Line7Vers11,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
232,Num830Line112Vers4,186,9,0,[],193,2,0,[],0,195,0,[],0,195,0,[]
233,Num1366Line151Vers1,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
234,Num1326Line146Vers12,194,1,0,[],130,65,0,[],0,195,0,[],0,195,0,[]
235,Num354Line38Vers3,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
236,Num9Line7Vers9,195,0,0,[],0,195,0,[],0,195,0,[],195,0,0,[]
237,Num110Line13Vers28,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
238,Num355Line39Vers1,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
239,Num671Line88Vers1,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
240,Num368Line41Vers12,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
241,Num241Line19Vers1,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
242,Num1390Line153Vers1,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
243,Num184Line15Vers28,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
244,Num412Line42Vers15,193,2,0,[],195,0,0,[],0,195,0,[],0,195,0,[]
245,Num273Line20Vers24,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
246,Num758Line101Vers34,194,1,0,[],195,0,0,[],0,195,0,[],0,195,0,[]
247,Num675Line88Vers5,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
248,Num1112Line120Vers1,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
249,Num1225Line139Vers10,195,0,0,[],0,195,0,[],0,195,0,[],1,194,0,[]
250,Num1238Line139Vers23,195,0,0,[],0,195,0,[],0,195,0,[],1,194,0,[]
251,Num297Line21Vers2,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
252,Num761Line101Vers37,138,57,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
253,Num799Line103Vers9,194,1,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
254,Num156Line14Vers37,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
255,Num120Line14Vers1,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
256,Num739Line101Vers15,107,88,0,[],185,10,0,[],0,195,0,[],0,195,0,[]
257,Num783Line101Vers59,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
258,Num532Line82Vers15,195,0,0,[],195,0,0,[],0,195,0,[],0,195,0,[]
259,Num399Line42Vers2,193,2,0,[],195,0,0,[],0,195,0,[],0,195,0,[]
260,Num38Line9Vers12,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
261,Num26Line8Vers13,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
262,Num738Line101Vers14,110,85,0,[],183,12,0,[],0,195,0,[],0,195,0,[]
263,Num288Line20Vers39,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
264,Num356Line40Vers1,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
265,Num525Line82Vers8,195,0,0,[],195,0,0,[],0,195,0,[],0,195,0,[]
266,Num252Line20Vers3,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
267,Num515Line74Vers4,195,0,0,[],0,195,0,[],0,195,0,[],195,0,0,[]
268,Num249Line19Vers9,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
269,Num475Line63Vers11,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
270,Num1231Line139Vers16,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
271,Num1308Line144Vers7,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
272,Num203Line16Vers9,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
273,Num658Line87Vers5,187,2,6,[],187,8,0,[],0,195,0,[],0,189,6,[]
274,Num178Line15Vers22,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
275,Num104Line13Vers22,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
276,Num790Line102Vers1,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
277,Num90Line13Vers8,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
278,Num148Line14Vers29,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
279,Num760Line101Vers36,104,91,0,[],189,6,0,[],0,195,0,[],0,195,0,[]
280,Num109Line13Vers27,193,2,0,[],194,1,0,[],0,195,0,[],0,195,0,[]
281,Num509Line72Vers11,195,0,0,[],193,2,0,[],0,195,0,[],0,195,0,[]
