,file_name,cnt_no_v,cnt_v,otro,status
90,Num1335Line146Vers21,0,195,0,[]
91,Num422Line43Vers8,193,2,0,[]
92,Num1354Line150Vers2,193,2,0,[]
93,Num717Line92Vers7,193,2,0,[]
94,Num798Line103Vers8,193,2,0,[]
95,Num10Line7Vers10,193,2,0,[]
96,Num684Line90Vers1,80,0,115,[]
97,Num1378Line152Vers2,193,2,0,[]
98,Num1342Line149Vers1,193,2,0,[]
99,Num1299Line143Vers1,193,2,0,[]
100,Num775Line101Vers51,11,183,1,[]
101,Num198Line16Vers4,193,2,0,[]
102,Num1311Line144Vers10,193,2,0,[]
103,Num185Line15Vers29,193,2,0,[]
104,Num146Line14Vers27,193,2,0,[]
105,Num809Line104Vers10,60,135,0,[]
106,Num1313Line144Vers12,193,2,0,[]
107,Num410Line42Vers13,9,186,0,[]
108,Num1233Line139Vers18,183,7,5,[]
109,Num275Line20Vers26,193,2,0,[]
110,Num780Line101Vers56,11,183,1,[]
111,Num439Line51Vers3,80,0,115,[]
112,Num142Line14Vers23,193,2,0,[]
113,Num464Line62Vers1,193,2,0,[]
114,Num414Line42Vers17,9,186,0,[]
115,Num64Line11Vers18,193,2,0,[]
116,Num762Line101Vers38,11,183,1,[]
117,Num286Line20Vers37,193,2,0,[]
118,Num271Line20Vers22,193,2,0,[]
119,Num435Line43Vers21,80,0,115,[]
120,Num1337Line146Vers23,10,185,0,[]
121,Num406Line42Vers9,8,187,0,[]
122,Num264Line20Vers15,193,2,0,[]
123,Num1357Line150Vers5,193,2,0,[]
124,Num194Line15Vers38,193,2,0,[]
125,Num1141Line122Vers23,80,0,115,[]
126,Num1369Line151Vers4,193,2,0,[]
127,Num1229Line139Vers14,193,2,0,[]
128,Num1353Line150Vers1,193,2,0,[]
129,Num219Line16Vers25,193,2,0,[]
130,Num214Line16Vers20,193,2,0,[]
131,Num530Line82Vers13,101,94,0,[]
132,Num528Line82Vers11,101,94,0,[]
133,Num744Line101Vers20,7,187,1,[]
134,Num126Line14Vers7,193,2,0,[]
135,Num294Line20Vers45,193,2,0,[]
136,Num1242Line139Vers27,193,2,0,[]
137,Num463Line61Vers12,7,188,0,[]
138,Num1234Line139Vers19,193,2,0,[]
139,Num476Line63Vers12,193,2,0,[]
140,Num822Line104Vers23,39,156,0,[]
141,Num594Line85Vers16,14,178,3,[]
142,Num1345Line149Vers4,193,2,0,[]
143,Num290Line20Vers41,193,2,0,[]
144,Num1301Line143Vers3,193,2,0,[]
145,Num670Line87Vers17,80,0,115,[]
146,Num751Line101Vers27,63,132,0,[]
147,Num857Line112Vers31,111,84,0,[]
148,Num48Line11Vers2,193,2,0,[]
149,Num269Line20Vers20,193,2,0,[]
150,Num1323Line146Vers9,0,195,0,[]
151,Num25Line8Vers12,193,2,0,[]
152,Num1130Line122Vers12,193,2,0,[]
153,Num251Line20Vers2,193,2,0,[]
154,Num526Line82Vers9,101,94,0,[]
155,Num338Line34Vers10,194,1,0,[]
156,Num367Line41Vers11,193,2,0,[]
157,Num86Line13Vers4,193,2,0,[]
158,Num13Line7Vers13,193,2,0,[]
159,Num408Line42Vers11,9,186,0,[]
160,Num350Line37Vers8,193,2,0,[]
161,Num1200Line137Vers9,0,80,115,[]
162,Num529Line82Vers12,101,94,0,[]
163,Num295Line20Vers46,193,2,0,[]
164,Num1228Line139Vers13,0,80,115,[]
165,Num189Line15Vers33,193,2,0,[]
166,Num462Line61Vers11,11,184,0,[]
167,Num856Line112Vers30,67,128,0,[]
168,Num291Line20Vers42,193,2,0,[]
169,Num808Line104Vers9,34,161,0,[]
170,Num895Line113Vers1,193,2,0,[]
171,Num70Line11Vers24,193,2,0,[]
172,Num824Line104Vers25,39,156,0,[]
173,Num1167Line134Vers1,193,2,0,[]
174,Num1235Line139Vers20,193,2,0,[]
175,Num231Line16Vers37,193,2,0,[]
176,Num340Line34Vers12,193,2,0,[]
177,Num1188Line136Vers10,0,80,115,[]
178,Num430Line43Vers16,91,0,104,[]
179,Num1362Line150Vers10,193,2,0,[]
180,Num428Line43Vers14,193,2,0,[]
181,Num102Line13Vers20,193,2,0,[]
182,Num425Line43Vers11,80,0,115,[]
183,Num224Line16Vers30,193,2,0,[]
184,Num229Line16Vers35,193,2,0,[]
185,Num183Line15Vers27,193,2,0,[]
186,Num274Line20Vers25,193,2,0,[]
187,Num37Line9Vers11,193,2,0,[]
188,Num1246Line140Vers4,0,80,115,[]
189,Num106Line13Vers24,193,2,0,[]
190,Num1139Line122Vers21,80,0,115,[]
191,Num24Line8Vers11,80,0,115,[]
192,Num250Line20Vers1,193,2,0,[]
193,Num223Line16Vers29,193,2,0,[]
194,Num177Line15Vers21,193,2,0,[]
195,Num1374Line151Vers9,193,2,0,[]
196,Num327Line33Vers6,80,0,115,[]
197,Num204Line16Vers10,193,2,0,[]
198,Num270Line20Vers21,193,2,0,[]
199,Num299Line21Vers4,193,2,0,[]
200,Num1336Line146Vers22,0,195,0,[]
201,Num763Line101Vers39,12,181,2,[]
202,Num289Line20Vers40,193,2,0,[]
203,Num1232Line139Vers17,193,2,0,[]
204,Num669Line87Vers16,142,44,9,[]
205,Num1341Line148Vers1,0,195,0,[]
206,Num265Line20Vers16,193,2,0,[]
207,Num718Line92Vers8,193,2,0,[]
208,Num823Line104Vers24,39,156,0,[]
209,Num114Line13Vers32,193,2,0,[]
210,Num680Line88Vers10,193,2,0,[]
211,Num119Line13Vers37,193,2,0,[]
212,Num781Line101Vers57,11,181,3,[]
213,Num277Line20Vers28,193,2,0,[]
214,Num1080Line118Vers12,14,171,10,[]
215,Num1142Line122Vers24,106,89,0,[]
216,Num818Line104Vers19,34,161,0,[]
217,Num279Line20Vers30,193,2,0,[]
218,Num180Line15Vers24,193,2,0,[]
219,Num227Line16Vers33,193,2,0,[]
220,Num503Line72Vers5,23,172,0,[]
221,Num423Line43Vers9,193,2,0,[]
222,Num426Line43Vers12,193,2,0,[]
223,Num752Line101Vers28,99,96,0,[]
224,Num1314Line145Vers1,0,153,42,[]
225,Num89Line13Vers7,193,2,0,[]
226,Num1129Line122Vers11,193,2,0,[]
227,Num1241Line139Vers26,0,80,115,[]
228,Num199Line16Vers5,193,2,0,[]
229,Num784Line101Vers60,6,188,1,[]
230,Num11Line7Vers11,193,2,0,[]
231,Num830Line112Vers4,4,191,0,[]
232,Num1366Line151Vers1,193,2,0,[]
233,Num1326Line146Vers12,0,195,0,[]
234,Num354Line38Vers3,193,2,0,[]
235,Num9Line7Vers9,80,0,115,[]
236,Num110Line13Vers28,193,2,0,[]
237,Num355Line39Vers1,193,2,0,[]
238,Num671Line88Vers1,193,2,0,[]
239,Num368Line41Vers12,193,2,0,[]
240,Num241Line19Vers1,193,2,0,[]
241,Num1390Line153Vers1,193,2,0,[]
242,Num184Line15Vers28,193,2,0,[]
243,Num412Line42Vers15,9,186,0,[]
244,Num273Line20Vers24,193,2,0,[]
245,Num758Line101Vers34,17,176,2,[]
246,Num675Line88Vers5,193,2,0,[]
247,Num1112Line120Vers1,193,2,0,[]
248,Num1225Line139Vers10,0,80,115,[]
249,Num1238Line139Vers23,0,80,115,[]
250,Num297Line21Vers2,193,2,0,[]
251,Num761Line101Vers37,11,184,0,[]
252,Num799Line103Vers9,193,2,0,[]
253,Num156Line14Vers37,193,2,0,[]
254,Num120Line14Vers1,193,2,0,[]
255,Num739Line101Vers15,8,185,2,[]
256,Num783Line101Vers59,8,186,1,[]
257,Num532Line82Vers15,101,94,0,[]
258,Num399Line42Vers2,9,186,0,[]
259,Num38Line9Vers12,193,2,0,[]
260,Num26Line8Vers13,193,2,0,[]
261,Num738Line101Vers14,3,191,1,[]
262,Num288Line20Vers39,193,2,0,[]
263,Num356Line40Vers1,193,2,0,[]
264,Num525Line82Vers8,101,94,0,[]
265,Num252Line20Vers3,193,2,0,[]
266,Num515Line74Vers4,80,0,115,[]
267,Num249Line19Vers9,193,2,0,[]
268,Num475Line63Vers11,193,2,0,[]
269,Num1231Line139Vers16,193,2,0,[]
270,Num1308Line144Vers7,193,2,0,[]
271,Num203Line16Vers9,193,2,0,[]
272,Num658Line87Vers5,142,44,9,[]
273,Num178Line15Vers22,193,2,0,[]
274,Num104Line13Vers22,193,2,0,[]
275,Num790Line102Vers1,193,2,0,[]
276,Num90Line13Vers8,193,2,0,[]
277,Num148Line14Vers29,193,2,0,[]
278,Num760Line101Vers36,10,183,2,[]
279,Num109Line13Vers27,193,2,0,[]
280,Num509Line72Vers11,8,187,0,[]
281,Num193Line15Vers37,193,2,0,[]
282,Num112Line13Vers30,193,2,0,[]
283,Num304Line22Vers3,193,2,0,[]
284,Num342Line36Vers1,80,0,115,[]
285,Num1296Line141Vers8,193,2,0,[]
286,Num213Line16Vers19,193,2,0,[]
287,Num609Line85Vers31,193,2,0,[]
288,Num263Line20Vers14,193,2,0,[]
289,Num116Line13Vers34,193,2,0,[]
290,Num128Line14Vers9,193,2,0,[]
291,Num811Line104Vers12,193,2,0,[]
292,Num405Line42Vers8,172,21,2,[]
293,Num175Line15Vers19,193,2,0,[]
294,Num398Line42Vers1,193,2,0,[]
295,Num160Line15Vers4,193,2,0,[]
296,Num337Line34Vers9,80,0,115,[]
297,Num1239Line139Vers24,0,80,115,[]
298,Num1236Line139Vers21,193,2,0,[]
299,Num121Line14Vers2,193,2,0,[]
300,Num195Line16Vers1,193,2,0,[]
301,Num53Line11Vers7,193,2,0,[]
302,Num293Line20Vers44,193,2,0,[]
303,Num100Line13Vers18,193,2,0,[]
304,Num221Line16Vers27,193,2,0,[]
305,Num1381Line152Vers5,193,2,0,[]
306,Num1305Line144Vers4,193,2,0,[]
307,Num1327Line146Vers13,0,195,0,[]
308,Num378Line41Vers22,193,2,0,[]
309,Num296Line21Vers1,193,2,0,[]
310,Num138Line14Vers19,193,2,0,[]
311,Num186Line15Vers30,193,2,0,[]
312,Num341Line35Vers1,80,0,115,[]
313,Num217Line16Vers23,193,2,0,[]
314,Num401Line42Vers4,193,2,0,[]
315,Num267Line20Vers18,193,2,0,[]
316,Num164Line15Vers8,193,2,0,[]
317,Num568Line84Vers16,6,189,0,[]
318,Num1367Line151Vers2,193,2,0,[]
319,Num1116Line121Vers4,193,2,0,[]
320,Num418Line43Vers4,193,2,0,[]
321,Num819Line104Vers20,39,156,0,[]
322,Num43Line10Vers4,193,2,0,[]
323,Num1292Line141Vers4,193,2,0,[]
324,Num1298Line142Vers1,0,80,115,[]
325,Num1166Line133Vers1,193,2,0,[]
326,Num666Line87Vers13,193,2,0,[]
327,Num679Line88Vers9,193,2,0,[]
328,Num154Line14Vers35,193,2,0,[]
329,Num303Line22Vers2,193,2,0,[]
330,Num230Line16Vers36,193,2,0,[]
331,Num431Line43Vers17,80,0,115,[]
332,Num1137Line122Vers19,80,0,115,[]
333,Num511Line73Vers1,193,2,0,[]
334,Num150Line14Vers31,193,2,0,[]
335,Num1350Line149Vers9,193,2,0,[]
336,Num449Line60Vers4,1,194,0,[]
337,Num36Line9Vers10,193,2,0,[]
338,Num188Line15Vers32,193,2,0,[]
339,Num722Line93Vers4,108,87,0,[]
340,Num1386Line152Vers10,193,2,0,[]
341,Num1318Line146Vers4,0,195,0,[]
342,Num278Line20Vers29,193,2,0,[]
343,Num352Line38Vers1,193,2,0,[]
344,Num118Line13Vers36,193,2,0,[]
345,Num75Line11Vers29,193,2,0,[]
346,Num298Line21Vers3,193,2,0,[]
347,Num681Line88Vers11,193,2,0,[]
348,Num351Line37Vers9,193,2,0,[]
349,Num1176Line135Vers9,0,80,115,[]
350,Num196Line16Vers2,193,2,0,[]
351,Num1338Line146Vers24,1,194,0,[]
352,Num44Line10Vers5,193,2,0,[]
353,Num459Line61Vers8,0,195,0,[]
354,Num176Line15Vers20,193,2,0,[]
355,Num222Line16Vers28,193,2,0,[]
356,Num107Line13Vers25,193,2,0,[]
357,Num1302Line144Vers1,193,2,0,[]
358,Num424Line43Vers10,193,2,0,[]
359,Num1306Line144Vers5,193,2,0,[]
360,Num103Line13Vers21,193,2,0,[]
361,Num8Line7Vers8,80,0,115,[]
362,Num1289Line141Vers1,193,2,0,[]
363,Num182Line15Vers26,193,2,0,[]
364,Num225Line16Vers31,193,2,0,[]
365,Num353Line38Vers2,193,2,0,[]
366,Num1312Line144Vers11,193,2,0,[]
367,Num166Line15Vers10,193,2,0,[]
368,Num215Line16Vers21,193,2,0,[]
369,Num519Line82Vers2,101,94,0,[]
370,Num218Line16Vers24,193,2,0,[]
371,Num434Line43Vers20,91,0,104,[]
372,Num127Line14Vers8,193,2,0,[]
373,Num1356Line150Vers4,193,2,0,[]
374,Num1303Line144Vers2,193,2,0,[]
375,Num147Line14Vers28,193,2,0,[]
376,Num149Line14Vers30,193,2,0,[]
377,Num1377Line152Vers1,193,2,0,[]
378,Num1307Line144Vers6,193,2,0,[]
379,Num12Line7Vers12,193,2,0,[]
380,Num123Line14Vers4,193,2,0,[]
381,Num302Line22Vers1,193,2,0,[]
382,Num1212Line138Vers10,0,80,115,[]
383,Num155Line14Vers36,193,2,0,[]
384,Num773Line101Vers49,10,183,2,[]
385,Num455Line61Vers4,0,195,0,[]
386,Num191Line15Vers35,193,2,0,[]
387,Num151Line14Vers32,193,2,0,[]
388,Num938Line114Vers43,176,19,0,[]
389,Num339Line34Vers11,193,2,0,[]
390,Num268Line20Vers19,193,2,0,[]
391,Num83Line13Vers1,193,2,0,[]
392,Num233Line17Vers1,193,2,0,[]
393,Num21Line8Vers8,193,2,0,[]
394,Num635Line86Vers17,6,185,4,[]
395,Num137Line14Vers18,193,2,0,[]
396,Num45Line10Vers6,193,2,0,[]
397,Num1331Line146Vers17,0,195,0,[]
398,Num411Line42Vers14,9,186,0,[]
399,Num1300Line143Vers2,193,2,0,[]
400,Num283Line20Vers34,193,2,0,[]
401,Num158Line15Vers2,193,2,0,[]
402,Num61Line11Vers15,193,2,0,[]
403,Num143Line14Vers24,193,2,0,[]
