,mutantID,testID,is_output_x_equal,is_output_y_equal,is_int_x_equal,is_int_y_equal
0,Num195Line16Vers1,VRfNx3Krud5jD43PHgxJdc,True,True,True,True
1,Num195Line16Vers1,SVumrKz2o5MrZ4LmouTKTt,True,False,True,True
2,Num195Line16Vers1,x9GsMzyJggmJVBFwtDdWgGy,True,True,True,True
3,Num195Line16Vers1,HGG3ZoLQDvNSCo68FfqnyR,True,False,True,True
4,Num195Line16Vers1,HrsMvznCqa4BcUSMQxhswN,True,True,True,True
5,Num195Line16Vers1,iZ6RWNFtznDcnW86BLoVzz,True,False,True,True
6,Num195Line16Vers1,JSoCQLK4JncUyGkTJmBf8U,True,False,True,True
7,Num195Line16Vers1,x8q6CUrM8evZ5i2MZSmuTyF,True,False,True,True
8,Num195Line16Vers1,grCYYqDppVgYjxEzo9gi8b,True,True,True,True
9,Num195Line16Vers1,GXKoJAoFCeMDN9hNHHZJbw,True,False,True,True
10,Num195Line16Vers1,DmDYBcDbmmYZFZEFtSzUHf,True,False,True,True
11,Num195Line16Vers1,a7JrStTEFDWRVJDJEE8iSi,True,False,True,True
12,Num195Line16Vers1,EGeSryitfwa2bo5qB9Z94f,True,True,True,True
13,Num195Line16Vers1,x7ametREFiSraNdMc3Su6Sd,True,False,True,True
14,Num195Line16Vers1,fumRDcrFqivMfX8wvHsy2i,True,True,True,True
15,Num195Line16Vers1,gVMc9vqN7G2m9EYvFDZKVT,True,False,True,True
16,Num195Line16Vers1,mpt5sxNXi3ZtuMbWEwTepW,True,False,True,True
17,Num195Line16Vers1,aHnRKeJd2osztTy9fkh9Am,True,True,True,True
18,Num195Line16Vers1,TNA7oJx2UdQErSeLKuK7fE,True,False,True,True
19,Num195Line16Vers1,fPjqNeKg8Y9FytR4jHQMi9,True,False,True,True
20,Num195Line16Vers1,jLntuYZDrWcLvC4MJ5v23b,True,True,True,True
21,Num195Line16Vers1,kcqGZAaauZU3gHx6LpaaJv,True,False,True,True
22,Num195Line16Vers1,SctED2kh5TbqELR9zaVCwj,True,True,True,True
23,Num195Line16Vers1,x8KYKfn8tieHKjYkFTJe23w,True,False,True,True
24,Num195Line16Vers1,x4qUhjzqKzvKTysxmYtdtvG,True,True,True,True
25,Num195Line16Vers1,mPj6cLgddNdt8f7zyHo6mA,True,False,True,True
26,Num195Line16Vers1,o9mEQL5eKtK5c8fdjA5e5P,True,False,True,True
27,Num195Line16Vers1,x8DL2scNsMvJaGeqBxMWU9n,True,True,True,True
28,Num195Line16Vers1,CFPucPcFjWGdGqdpUGTDM9,True,False,True,True
29,Num195Line16Vers1,JFyUSoESZtgRLyCpBGPPEZ,True,True,True,True
30,Num195Line16Vers1,x748vyTMHhyrecXxanBWjAq,True,True,True,True
31,Num195Line16Vers1,ZHUo9LALvgNyx8hGQ6xTkg,True,False,True,True
32,Num195Line16Vers1,x9Gt4m3ixi6Z2iPgr4S9mZQ,True,False,True,True
33,Num195Line16Vers1,a7TVyGyHzB6cy9Ugiw9ubw,True,True,True,True
34,Num195Line16Vers1,HNUGfo5en84QZsSUfRVEUh,True,True,True,True
35,Num195Line16Vers1,k7oZ58dZ4Xdi3zSZxVafyV,True,False,True,True
36,Num195Line16Vers1,x6q86zD4g8aZbVVqZcdmEDZ,True,True,True,True
37,Num195Line16Vers1,x9saWi9wChZ6xzpRWjjw8kP,True,True,True,True
38,Num195Line16Vers1,fehxPttF25H2GhXo44NGgu,True,False,True,True
39,Num195Line16Vers1,bEWNkMUyS9U6X2PDhjFM3d,True,False,True,True
40,Num195Line16Vers1,x5gMSVk4vgNeWihtwsCaD5R,True,False,True,True
41,Num195Line16Vers1,bkmk3hfxU8HRJjkgHEPkRL,True,False,True,True
42,Num195Line16Vers1,aHPQQ8RHzbYvv4N5SbmyS9,True,False,True,True
43,Num195Line16Vers1,aySNvZ66jzH2QwCwQ6iULY,True,False,True,True
44,Num195Line16Vers1,XqwEAJRUts6BNai8oWkA2t,True,False,True,True
45,Num195Line16Vers1,THBABTChki8CYZZkjFwWFn,True,False,True,True
46,Num195Line16Vers1,x2FZryZG7v5LxgJAaDnaozV,True,False,True,True
47,Num195Line16Vers1,x7tRzbZu3xFHe2SZ7DqKzrP,True,True,True,True
48,Num195Line16Vers1,F2GwHjD4J2wDoEq8ixXY25,True,True,True,True
49,Num195Line16Vers1,MHyUvHTtW6PjkYd5aZEHaj,True,False,True,True
50,Num195Line16Vers1,JsP7Bx2LLJFBDy544emtmp,True,False,True,True
51,Num195Line16Vers1,GnjwJnAQFuDeKzNeLJDnf6,True,False,True,True
52,Num195Line16Vers1,BXjdVB53kVCLDT8jmdLXDL,True,False,True,True
53,Num195Line16Vers1,x5iXieBpEqDCpMpBY6TThrM,True,False,True,True
54,Num195Line16Vers1,KCquU8wqagoA5BKiRayYUR,True,False,True,True
55,Num195Line16Vers1,MKpZPvonb2ueXFA55aRuYu,True,False,True,True
56,Num195Line16Vers1,cajucmziWvqioudNXC7mQm,True,True,True,True
57,Num195Line16Vers1,Rw4TPxbauHxuA8jpbDKy5A,True,False,True,True
58,Num195Line16Vers1,XCi6uNXM2CEn4CfSNV2232,True,False,True,True
59,Num195Line16Vers1,PZZxL8R8pPy2DbGeMZbzD7,True,True,True,True
60,Num195Line16Vers1,UNn9jRcMf6B9Z4XUDkCMUi,True,True,True,True
61,Num195Line16Vers1,x6tYYRZqsfRxDwDz6bKz2wb,True,False,True,True
62,Num195Line16Vers1,WvsgREEGeYQh6x9DBymQG6,True,False,True,True
63,Num195Line16Vers1,gfSswo4n2UABSVvXpkVA9S,True,True,True,True
64,Num195Line16Vers1,YDbTjZztQbpvmRBhjscD9Y,True,True,True,True
65,Num195Line16Vers1,RnFepgupsK5zKDQ8SM9P32,True,False,True,True
66,Num195Line16Vers1,x3WtpMdfxyBZxeuT8kceJVU,True,True,True,True
67,Num195Line16Vers1,f9i7ruDvy342YGdtrsrZ9G,True,False,True,True
68,Num195Line16Vers1,Gv6C9ys7JhZ7RoL5oMuCoF,True,False,True,True
69,Num195Line16Vers1,iyoNkiqBc5GqR5epghv3im,True,True,True,True
70,Num195Line16Vers1,ZJBaY2ZaQBAGKxpGKBr4By,True,False,True,True
71,Num195Line16Vers1,Kd6gZTQoghnYBiEeJgRooZ,True,False,True,True
72,Num195Line16Vers1,mJZL83R4fXE4TSFxawxco4,True,False,True,True
73,Num195Line16Vers1,PPUn7tBQgqS9a9o6Qfey2R,True,True,True,True
74,Num195Line16Vers1,AGCXNMCpMdCsra3dsWU2hG,True,False,True,True
75,Num195Line16Vers1,LDWDCrxgQa9gQAqdDGGH3x,True,True,True,True
76,Num195Line16Vers1,ds3jJZuSsK3cMmGsEqLshk,True,True,True,True
77,Num195Line16Vers1,x4Rj5ucA3YBu4aMBbDfuCfG,True,True,True,True
78,Num195Line16Vers1,oBScwonJCvpZ64jbXYUA6C,True,False,True,True
79,Num195Line16Vers1,XKE2U53jEieDUyvGf4R5Rc,True,False,True,True
80,Num195Line16Vers1,NJh5DonbvSCBPPqS8HPEPE,True,False,True,True
81,Num195Line16Vers1,dbVazjxnjQurvBANdqKXZf,True,True,True,True
82,Num195Line16Vers1,cxRiGhJ7zNUAyBzhBa3Lfs,True,True,True,True
83,Num195Line16Vers1,Qzjm3NE26YX5mZBeWm9YB6,True,True,True,True
84,Num195Line16Vers1,eCZo8t8qvSqqVKjMcRECK2,True,True,True,True
85,Num195Line16Vers1,K6Cb8CMKPeCPUtfAowoh7X,True,False,True,True
86,Num195Line16Vers1,DfiEixJ3AF5C82FC2wezAK,True,False,True,True
87,Num195Line16Vers1,AhqeLx7g3P7CmWasxipVox,True,False,True,True
88,Num195Line16Vers1,XinbRtkUWxtb49hpwnepo4,True,False,True,True
89,Num195Line16Vers1,x5wWGGUGHhX9XkC3dLkdBdV,True,True,True,True
90,Num195Line16Vers1,BM7miY2gP8nCt4ctS4DMwG,True,False,True,True
91,Num195Line16Vers1,Ren9VVTjXnUoDrMCqrq58v,True,True,True,True
92,Num195Line16Vers1,fdthhZCKYtPyNLkPeKzUFk,True,False,True,True
93,Num195Line16Vers1,N4PedYYfPvTxgXA2wWZuWm,True,True,True,True
94,Num195Line16Vers1,C5VtWXpTS3h65M2NPfsicQ,True,False,True,True
95,Num195Line16Vers1,k47qQDM7BQTH3C3aRRcq6a,True,False,True,True
96,Num195Line16Vers1,RD2L2DkeKELoRjQWbdZzyU,True,False,True,True
97,Num195Line16Vers1,LDByoQJZ8gdvkoVtfdJqwq,True,False,True,True
98,Num195Line16Vers1,kctAPR6DzBr82sFFrukpG9,True,False,True,True
99,Num195Line16Vers1,x4RTgVEr5qn2dwBBsVoE5Rg,True,False,True,True
100,Num195Line16Vers1,htZ63gzLmCEwxVDFiTE5n2,True,False,True,True
101,Num195Line16Vers1,fXZg2tcaY2v9YN7dwrDPFw,True,False,True,True
102,Num195Line16Vers1,HqdP34tWgTjut2nVifXjLp,True,False,True,True
103,Num195Line16Vers1,nbvUfjN7hAzQ8FVuxusoBP,True,False,True,True
104,Num195Line16Vers1,UDEMkNifgxzbYDESdiTVjH,True,False,True,True
105,Num195Line16Vers1,fk7Dr7ibLGrcSStcEokWaN,True,False,True,True
106,Num195Line16Vers1,cB2ESupggnDUe69xj8Cduw,True,False,True,True
107,Num195Line16Vers1,i7nXV6j3huw9MFZxKp4jLu,True,False,True,True
108,Num195Line16Vers1,CBnquH4En227fENbf7zrFW,True,False,True,True
109,Num195Line16Vers1,JZScQdxZot7fTPYmJM8s6j,True,False,True,True
110,Num195Line16Vers1,GLH35DvXpneJxy5ncLeQDX,True,False,True,True
111,Num195Line16Vers1,e7KGk7WbqP8Wy62ZwywLmN,True,True,True,True
112,Num195Line16Vers1,Eret4wzFhUn5FCMMHFrSec,True,False,True,True
113,Num195Line16Vers1,PmqJBEc4GqHdWbwU4Cfaau,True,False,True,True
114,Num195Line16Vers1,ZZwwnHHfgKuEhWQTk93QiD,True,False,True,True
115,Num195Line16Vers1,nkuZWKUS582SdRW9FomaCK,True,False,True,True
116,Num195Line16Vers1,x9uimTAoF8FvoQcXsjhsZPg,True,True,True,True
117,Num195Line16Vers1,cENY9rAMrP7CSwmHHhzfbC,True,False,True,True
118,Num195Line16Vers1,JFBWwjTnDvZusW94vWant8,True,True,True,True
119,Num195Line16Vers1,x73LofK8ukqkHTeKRwdYfKB,True,True,True,True
120,Num195Line16Vers1,mYaHub52spFwkqBtLgGtzv,True,True,True,True
121,Num195Line16Vers1,x5iNSArgz767ajyHUKwBqAa,True,False,True,True
122,Num195Line16Vers1,NSdHUuQnoeu65jfwcvrybi,True,False,True,True
123,Num195Line16Vers1,ZjH6ppLiroEh8a5yJcisFr,True,True,True,True
124,Num195Line16Vers1,arHjsbJtmjF2LHWE47yZKD,True,True,True,True
125,Num195Line16Vers1,TdGDbMitaLTKHSXUESps8o,True,False,True,True
126,Num195Line16Vers1,CGepjfSaRrQVng852Gzx8A,True,False,True,True
127,Num195Line16Vers1,gghDZ9BaVK6ypReAUmRHpe,True,False,True,True
128,Num195Line16Vers1,mnwgP3ai3bfmvZRuQmxk3f,True,False,True,True
129,Num195Line16Vers1,x8Kxvq7q9oQiASC4cJ7LYs9,True,True,True,True
130,Num195Line16Vers1,ELaBSNMFtGsk4oA3fkbKyo,True,False,True,True
131,Num195Line16Vers1,kvCT8fwbsHLPWA89TovxYR,True,False,True,True
132,Num195Line16Vers1,grTq8PT8MALsHevBstjQM4,True,False,True,True
133,Num195Line16Vers1,nQUv2iJfW9D6LLG6Nxmz5s,True,False,True,True
134,Num195Line16Vers1,x6yEaZfWyUJnV5hGXAR79gs,True,True,True,True
135,Num195Line16Vers1,a4J5eV5S5jec3zdjHgKrwU,True,False,True,True
136,Num195Line16Vers1,x7q9FGCkskedBq72k2PboMT,True,False,True,True
137,Num195Line16Vers1,x8uet8X36XaHAFYFV6fA3ye,True,False,True,True
138,Num195Line16Vers1,x3h8s2TAr4ShJpGCCukJpUd,True,True,True,True
139,Num195Line16Vers1,x2jZLPV7Q6mBVeTfM4QxWQG,True,False,True,True
140,Num195Line16Vers1,x52rf7PBVsAX4Q27haw5BgZ,True,False,True,True
141,Num195Line16Vers1,DJYkiPEF4ong3WuKZZnsu3,True,False,True,True
142,Num195Line16Vers1,W8T6FjjUmgTvQfKgzH5A5Y,True,False,True,True
143,Num195Line16Vers1,YKcJrmny5vRh2ZxhQD6rSE,True,False,True,True
