,name_id,folder_path,mutant_num,mutated_line,mutant_vers,mutant_code_from_mutated_line,did_it_crash,num_not_crashes,last_data_modification_date,last_data_modification_time,last_status_change_date,last_status_change_time,last_access_date,last_access_time,last_inode_date,last_inode_time,duration
209,Num153Line14Vers34,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num153Line14Vers34,153,14,34,"    b1Mat = zeros(1,(iMaxArrayLengthAlloc .* uint32(3))*ivar,'single'); % operator replaced: '-' -> '.*'
",False,195,2024-02-17,2024-02-19 14:38:25,2024-02-15,2024-02-19 04:34:49,2024-02-15,2024-02-19 04:34:49,2024-02-15,2024-02-19 04:31:52,0 days 10:06:33
210,Num910Line114Vers15,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num910Line114Vers15,910,114,15,"        ErrR((ii-2)*ivar + jj) = R1 + R1; % constant replaced: 2 -> 1
",False,194,2024-02-17,2024-02-19 14:38:42,2024-02-15,2024-02-19 04:37:42,2024-02-15,2024-02-19 04:37:42,2024-02-15,2024-02-19 04:34:52,0 days 10:03:50
211,Num1054Line117Vers28,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1054Line117Vers28,1054,117,28,"        b2Mat((ii\2)*ivar + jj) = xhatact(3); % operator replaced: '-' -> '\'
",False,114,2024-02-17,2024-02-19 14:38:18,2024-02-15,2024-02-19 04:39:23,2024-02-15,2024-02-19 04:39:23,2024-02-15,2024-02-19 04:37:45,0 days 10:00:33
212,Num795Line103Vers5,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num795Line103Vers5,795,103,5,"        R3 = single(0); % constant replaced: 2 -> 3
",True,0,2024-02-17,2024-02-19 14:38:39,2024-02-15,2024-02-19 04:39:39,2024-02-15,2024-02-19 04:39:39,2024-02-15,2024-02-19 04:39:27,0 days 09:59:12
213,Num1037Line117Vers11,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1037Line117Vers11,1037,117,11,"        b2Mat((ii-3)*ivar + jj) = xhatact(3); % constant replaced: 2 -> 3
",False,153,2024-02-17,2024-02-19 14:38:17,2024-02-15,2024-02-19 04:41:49,2024-02-15,2024-02-19 04:41:49,2024-02-15,2024-02-19 04:39:42,0 days 09:58:35
214,Num1240Line139Vers25,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1240Line139Vers25,1240,139,25,"if single(abs(rB2Temp - rB1Temp)) > cCtrlEps % operator replaced: '>=' -> '>'
",False,195,2024-02-17,2024-02-19 14:38:21,2024-02-15,2024-02-19 04:44:53,2024-02-15,2024-02-19 04:44:53,2024-02-15,2024-02-19 04:41:52,0 days 09:56:29
215,Num807Line104Vers8,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num807Line104Vers8,807,104,8,"        for kk = uint32((ii + 0)):uint32(iNumOfCalcTemp) % constant replaced: 1 -> 0
",False,195,2024-02-17,2024-02-19 14:38:39,2024-02-15,2024-02-19 04:47:46,2024-02-15,2024-02-19 04:47:46,2024-02-15,2024-02-19 04:44:56,0 days 09:53:43
216,Num1154Line122Vers36,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1154Line122Vers36,1154,122,36,"for ii = uint32(1):uint32((iNumOfCalcTemp./3)*ivar) % operator replaced: '-' -> './'
",False,195,2024-02-17,2024-02-19 14:38:20,2024-02-15,2024-02-19 04:50:40,2024-02-15,2024-02-19 04:50:40,2024-02-15,2024-02-19 04:47:49,0 days 09:50:31
217,Num226Line16Vers32,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num226Line16Vers32,226,16,32,"    b2Mat = zeros(1,(iMaxArrayLengthAlloc - uint32(3))/ivar,'single'); % operator replaced: '*' -> '/'
",False,195,2024-02-17,2024-02-19 14:38:27,2024-02-15,2024-02-19 04:53:31,2024-02-15,2024-02-19 04:53:31,2024-02-15,2024-02-19 04:50:43,0 days 09:47:44
218,Num276Line20Vers27,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num276Line20Vers27,276,20,27,"    ErrR = zeros(1,(iMaxArrayLengthAlloc \ uint32(3))*ivar,'single')-1; % operator replaced: '-' -> '\'
",False,195,2024-02-17,2024-02-19 14:38:28,2024-02-15,2024-02-19 04:56:24,2024-02-15,2024-02-19 04:56:24,2024-02-15,2024-02-19 04:53:34,0 days 09:44:54
219,Num281Line20Vers32,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num281Line20Vers32,281,20,32,"    ErrR = zeros(1,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single')\1; % operator replaced: '-' -> '\'
",False,195,2024-02-17,2024-02-19 14:38:28,2024-02-15,2024-02-19 04:59:16,2024-02-15,2024-02-19 04:59:16,2024-02-15,2024-02-19 04:56:27,0 days 09:42:01
220,Num181Line15Vers25,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num181Line15Vers25,181,15,25,"    a2Mat = zeros(1,(iMaxArrayLengthAlloc + uint32(3))*ivar,'single'); % operator replaced: '-' -> '+'
",False,195,2024-02-17,2024-02-19 14:38:26,2024-02-15,2024-02-19 05:02:11,2024-02-15,2024-02-19 05:02:11,2024-02-15,2024-02-19 04:59:19,0 days 09:39:07
221,Num554Line84Vers2,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num554Line84Vers2,554,84,2,"        MatA(iNumOfCalcTemp + 0,2) = double(1); % constant replaced: 1 -> 0
",False,166,2024-02-17,2024-02-19 14:38:34,2024-02-15,2024-02-19 05:04:35,2024-02-15,2024-02-19 05:04:35,2024-02-15,2024-02-19 05:02:14,0 days 09:36:20
222,Num649Line86Vers31,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num649Line86Vers31,649,86,31,"        MatA(iNumOfCalcTemp .^ 1,4) = double(-1); % operator replaced: '+' -> '.^'
",False,157,2024-02-17,2024-02-19 14:38:36,2024-02-15,2024-02-19 05:06:52,2024-02-15,2024-02-19 05:06:52,2024-02-15,2024-02-19 05:04:38,0 days 09:33:58
223,Num347Line37Vers5,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num347Line37Vers5,347,37,5,"        idMat(ii,ii) = uint33(0); % constant replaced: 32 -> 33
",True,0,2024-02-17,2024-02-19 14:38:30,2024-02-15,2024-02-19 05:07:07,2024-02-15,2024-02-19 05:07:07,2024-02-15,2024-02-19 05:06:55,0 days 09:31:35
224,Num662Line87Vers9,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num662Line87Vers9,662,87,9,"        if single(det(transpose(MatA)*double(idMat)-MatA)) <= cCtrlEps % operator replaced: '*' -> '-'
",True,0,2024-02-17,2024-02-19 14:38:36,2024-02-15,2024-02-19 05:07:20,2024-02-15,2024-02-19 05:07:20,2024-02-15,2024-02-19 05:07:11,0 days 09:31:25
225,Num874Line112Vers48,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num874Line112Vers48,874,112,48,"            R2 = R2 ./ (ydatsortLoc(kk)-(xhatact(4)+xhatact(3).*xdatsortLoc(kk))).^2; % operator replaced: '+' -> './'
",False,194,2024-02-17,2024-02-19 14:38:41,2024-02-15,2024-02-19 05:10:11,2024-02-15,2024-02-19 05:10:11,2024-02-15,2024-02-19 05:07:23,0 days 09:31:18
226,Num1328Line146Vers14,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1328Line146Vers14,1328,146,14,"yintTemp = single(rA1Temp / rB1Temp.*xintTemp); % operator replaced: '+' -> '/'
",False,195,2024-02-17,2024-02-19 14:38:23,2024-02-15,2024-02-19 05:13:04,2024-02-15,2024-02-19 05:13:04,2024-02-15,2024-02-19 05:10:14,0 days 09:28:09
227,Num443Line52Vers4,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num443Line52Vers4,443,52,4,"    for kk = 2:ii % constant replaced: 1 -> 2
",False,194,2024-02-17,2024-02-19 14:38:32,2024-02-15,2024-02-19 05:15:53,2024-02-15,2024-02-19 05:15:53,2024-02-15,2024-02-19 05:13:07,0 days 09:25:25
228,Num746Line101Vers22,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num746Line101Vers22,746,101,22,"            R1 = R1 + (ydatsortLoc(kk)-(xhatact(2)+xhatact(1.1).*xdatsortLoc(kk))).^2; % constant replaced: 1 -> 1.1
",True,0,2024-02-17,2024-02-19 14:38:37,2024-02-15,2024-02-19 05:16:09,2024-02-15,2024-02-19 05:16:09,2024-02-15,2024-02-19 05:15:56,0 days 09:22:41
229,Num1049Line117Vers23,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1049Line117Vers23,1049,117,23,"        b2Mat((ii-2)*ivar \ jj) = xhatact(3); % operator replaced: '+' -> '\'
",True,0,2024-02-17,2024-02-19 14:38:18,2024-02-15,2024-02-19 05:16:21,2024-02-15,2024-02-19 05:16:21,2024-02-15,2024-02-19 05:16:12,0 days 09:22:06
230,Num647Line86Vers29,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num647Line86Vers29,647,86,29,"        MatA(iNumOfCalcTemp ./ 1,4) = double(-1); % operator replaced: '+' -> './'
",False,157,2024-02-17,2024-02-19 14:38:36,2024-02-15,2024-02-19 05:18:33,2024-02-15,2024-02-19 05:18:33,2024-02-15,2024-02-19 05:16:23,0 days 09:22:13
231,Num145Line14Vers26,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num145Line14Vers26,145,14,26,"    b1Mat = zeros(1,(iMaxArrayLengthAlloc / uint32(3))*ivar,'single'); % operator replaced: '-' -> '/'
",False,195,2024-02-17,2024-02-19 14:38:25,2024-02-15,2024-02-19 05:21:35,2024-02-15,2024-02-19 05:21:35,2024-02-15,2024-02-19 05:18:36,0 days 09:19:49
232,Num447Line60Vers2,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num447Line60Vers2,447,60,2,"        MatA(kk,0) = double(xdatsortLoc(kk)); % constant replaced: 1 -> 0
",True,0,2024-02-17,2024-02-19 14:38:32,2024-02-15,2024-02-19 05:21:50,2024-02-15,2024-02-19 05:21:50,2024-02-15,2024-02-19 05:21:38,0 days 09:16:54
233,Num427Line43Vers13,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num427Line43Vers13,427,43,13,"for ii = 2:(iNumOfCalcTemp - 2.2) % constant replaced: 2 -> 2.2
",False,195,2024-02-17,2024-02-19 14:38:31,2024-02-15,2024-02-19 05:24:39,2024-02-15,2024-02-19 05:24:39,2024-02-15,2024-02-19 05:21:54,0 days 09:16:37
234,Num206Line16Vers12,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num206Line16Vers12,206,16,12,"    b2Mat = zeros(1.1,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single'); % constant replaced: 1 -> 1.1
",True,0,2024-02-17,2024-02-19 14:38:26,2024-02-15,2024-02-19 05:24:55,2024-02-15,2024-02-19 05:24:55,2024-02-15,2024-02-19 05:24:43,0 days 09:13:43
235,Num67Line11Vers21,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num67Line11Vers21,67,11,21,"persistent ErrR a1Mat b1Mat a2Mat b3Mat idMat MatA xhatact xdatsortLoc ydatsortLoc sortindexLoc Rind R1 R2 % constant replaced: 2 -> 3
",False,195,2024-02-17,2024-02-19 14:38:37,2024-02-15,2024-02-19 05:27:44,2024-02-15,2024-02-19 05:27:44,2024-02-15,2024-02-19 05:24:58,0 days 09:13:39
236,Num22Line8Vers9,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num22Line8Vers9,22,8,9,"iVecAlloc = uint32(-4); % constant replaced: 4 -> -4
",False,195,2024-02-17,2024-02-19 14:38:27,2024-02-15,2024-02-19 05:30:36,2024-02-15,2024-02-19 05:30:36,2024-02-15,2024-02-19 05:27:47,0 days 09:10:40
237,Num385Line41Vers29,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num385Line41Vers29,385,41,29,"idMat(iNumOfCalcTemp + uint32(1),iNumOfCalcTemp - uint32(1)) = wval; % operator replaced: '+' -> '-'
",False,164,2024-02-17,2024-02-19 14:38:30,2024-02-15,2024-02-19 05:32:59,2024-02-15,2024-02-19 05:32:59,2024-02-15,2024-02-19 05:30:39,0 days 09:07:51
238,Num2Line7Vers2,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num2Line7Vers2,2,7,2,"iMaxArrayLengthAlloc = uint0(19); % constant replaced: 32 -> 0
",True,0,2024-02-17,2024-02-19 14:38:29,2024-02-15,2024-02-19 05:33:14,2024-02-15,2024-02-19 05:33:14,2024-02-15,2024-02-19 05:33:01,0 days 09:05:28
239,Num545Line83Vers13,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num545Line83Vers13,545,83,13,"        MatA(iNumOfCalcTemp * 1,1) = double(xinttemp(jj)); % operator replaced: '+' -> '*'
",False,174,2024-02-17,2024-02-19 14:38:34,2024-02-15,2024-02-19 05:35:47,2024-02-15,2024-02-19 05:35:47,2024-02-15,2024-02-19 05:33:17,0 days 09:05:17
240,Num770Line101Vers46,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num770Line101Vers46,770,101,46,"            R1 = R1 .\ (ydatsortLoc(kk)-(xhatact(2)+xhatact(1).*xdatsortLoc(kk))).^2; % operator replaced: '+' -> '.\'
",False,191,2024-02-17,2024-02-19 14:38:38,2024-02-15,2024-02-19 05:38:34,2024-02-15,2024-02-19 05:38:34,2024-02-15,2024-02-19 05:35:50,0 days 09:02:48
241,Num285Line20Vers36,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num285Line20Vers36,285,20,36,"    ErrR = zeros(1,(iMaxArrayLengthAlloc - uint32(3))/ivar,'single')-1; % operator replaced: '*' -> '/'
",False,195,2024-02-17,2024-02-19 14:38:28,2024-02-15,2024-02-19 05:41:27,2024-02-15,2024-02-19 05:41:27,2024-02-15,2024-02-19 05:38:37,0 days 08:59:51
242,Num272Line20Vers23,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num272Line20Vers23,272,20,23,"    ErrR = zeros(1,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single')-1.1; % constant replaced: 1 -> 1.1
",False,195,2024-02-17,2024-02-19 14:38:28,2024-02-15,2024-02-19 05:44:18,2024-02-15,2024-02-19 05:44:18,2024-02-15,2024-02-19 05:41:30,0 days 08:56:58
243,Num876Line112Vers50,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num876Line112Vers50,876,112,50,"            R2 = R2 .^ (ydatsortLoc(kk)-(xhatact(4)+xhatact(3).*xdatsortLoc(kk))).^2; % operator replaced: '+' -> '.^'
",False,193,2024-02-17,2024-02-19 14:38:41,2024-02-15,2024-02-19 05:47:13,2024-02-15,2024-02-19 05:47:13,2024-02-15,2024-02-19 05:44:21,0 days 08:54:20
244,Num593Line85Vers15,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num593Line85Vers15,593,85,15,"        MatA(iNumOfCalcTemp + 1,3) = double(-2*xinttemp(jj)); % constant replaced: 1 -> 2
",False,105,2024-02-17,2024-02-19 14:38:35,2024-02-15,2024-02-19 05:48:47,2024-02-15,2024-02-19 05:48:47,2024-02-15,2024-02-19 05:47:16,0 days 08:51:19
245,Num689Line90Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num689Line90Vers6,689,90,6,"            xhatact = single((transpose(MatA)^double(idMat)*MatA)\(transpose(MatA)*double(idMat)*transpose(double(ydatsortLoc)))); % operator replaced: '*' -> '^'
",True,0,2024-02-17,2024-02-19 14:38:37,2024-02-15,2024-02-19 05:49:02,2024-02-15,2024-02-19 05:49:02,2024-02-15,2024-02-19 05:48:49,0 days 08:49:48
246,Num548Line83Vers16,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num548Line83Vers16,548,83,16,"        MatA(iNumOfCalcTemp ^ 1,1) = double(xinttemp(jj)); % operator replaced: '+' -> '^'
",False,174,2024-02-17,2024-02-19 14:38:34,2024-02-15,2024-02-19 05:51:31,2024-02-15,2024-02-19 05:51:31,2024-02-15,2024-02-19 05:49:04,0 days 08:49:30
247,Num485Line63Vers21,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num485Line63Vers21,485,63,21,"    for mm = uint32((ii/1)):uint32(iNumOfCalcTemp) % operator replaced: '+' -> '/'
",False,194,2024-02-17,2024-02-19 14:38:33,2024-02-15,2024-02-19 05:54:24,2024-02-15,2024-02-19 05:54:24,2024-02-15,2024-02-19 05:51:34,0 days 08:46:59
248,Num820Line104Vers21,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num820Line104Vers21,820,104,21,"        for kk = uint32((ii / 1)):uint32(iNumOfCalcTemp) % operator replaced: '+' -> '/'
",False,195,2024-02-17,2024-02-19 14:38:39,2024-02-15,2024-02-19 05:57:16,2024-02-15,2024-02-19 05:57:16,2024-02-15,2024-02-19 05:54:27,0 days 08:44:12
249,Num633Line86Vers15,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num633Line86Vers15,633,86,15,"        MatA(iNumOfCalcTemp + 1,4) = double(-2); % constant replaced: 1 -> 2
",False,185,2024-02-17,2024-02-19 14:38:36,2024-02-15,2024-02-19 05:59:59,2024-02-15,2024-02-19 05:59:59,2024-02-15,2024-02-19 05:57:19,0 days 08:41:17
250,Num730Line101Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num730Line101Vers6,730,101,6,"            R1.1 = R1 + (ydatsortLoc(kk)-(xhatact(2)+xhatact(1).*xdatsortLoc(kk))).^2; % constant replaced: 1 -> 1.1
",True,0,2024-02-17,2024-02-19 14:38:37,2024-02-15,2024-02-19 06:00:14,2024-02-15,2024-02-19 06:00:14,2024-02-15,2024-02-19 06:00:02,0 days 08:38:35
251,Num141Line14Vers22,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num141Line14Vers22,141,14,22,"    b1Mat = zeros(1,(iMaxArrayLengthAlloc - uint32(2.7))*ivar,'single'); % constant replaced: 3 -> 2.7
",False,195,2024-02-17,2024-02-19 14:38:25,2024-02-15,2024-02-19 06:03:07,2024-02-15,2024-02-19 06:03:07,2024-02-15,2024-02-19 06:00:17,0 days 08:38:08
252,Num488Line63Vers24,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num488Line63Vers24,488,63,24,"    for mm = uint32((ii.*1)):uint32(iNumOfCalcTemp) % operator replaced: '+' -> '.*'
",False,194,2024-02-17,2024-02-19 14:38:33,2024-02-15,2024-02-19 06:06:02,2024-02-15,2024-02-19 06:06:02,2024-02-15,2024-02-19 06:03:10,0 days 08:35:23
253,Num574Line84Vers22,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num574Line84Vers22,574,84,22,"        MatA(iNumOfCalcTemp ^ 1,2) = double(1); % operator replaced: '+' -> '^'
",False,166,2024-02-17,2024-02-19 14:38:34,2024-02-15,2024-02-19 06:08:26,2024-02-15,2024-02-19 06:08:26,2024-02-15,2024-02-19 06:06:05,0 days 08:32:29
254,Num157Line15Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num157Line15Vers1,157,15,1,"% statement deleted:     a2Mat = zeros(1,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single');
",False,195,2024-02-17,2024-02-19 14:38:25,2024-02-15,2024-02-19 06:11:16,2024-02-15,2024-02-19 06:11:16,2024-02-15,2024-02-19 06:08:29,0 days 08:29:56
255,Num881Line112Vers55,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num881Line112Vers55,881,112,55,"            R2 = R2 + (ydatsortLoc(kk).*(xhatact(4)+xhatact(3).*xdatsortLoc(kk))).^2; % operator replaced: '-' -> '.*'
",False,191,2024-02-17,2024-02-19 14:38:41,2024-02-15,2024-02-19 06:14:05,2024-02-15,2024-02-19 06:14:05,2024-02-15,2024-02-19 06:11:19,0 days 08:27:22
256,Num713Line92Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num713Line92Vers3,713,92,3,"        R-1 = single(0); % constant replaced: 1 -> -1
",True,0,2024-02-17,2024-02-19 14:38:37,2024-02-15,2024-02-19 06:14:20,2024-02-15,2024-02-19 06:14:20,2024-02-15,2024-02-19 06:14:08,0 days 08:24:29
257,Num725Line101Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num725Line101Vers1,725,101,1,"% statement deleted:             R1 = R1 + (ydatsortLoc(kk)-(xhatact(2)+xhatact(1).*xdatsortLoc(kk))).^2;
",False,193,2024-02-17,2024-02-19 14:38:37,2024-02-15,2024-02-19 06:17:08,2024-02-15,2024-02-19 06:17:08,2024-02-15,2024-02-19 06:14:24,0 days 08:24:13
258,Num490Line63Vers26,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num490Line63Vers26,490,63,26,"    for mm = uint32((ii.\1)):uint32(iNumOfCalcTemp) % operator replaced: '+' -> '.\'
",False,15,2024-02-17,2024-02-19 14:38:33,2024-02-15,2024-02-19 06:17:40,2024-02-15,2024-02-19 06:17:40,2024-02-15,2024-02-19 06:17:11,0 days 08:21:22
259,Num343Line37Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num343Line37Vers1,343,37,1,"% statement deleted:         idMat(ii,ii) = uint32(0);
",False,195,2024-02-17,2024-02-19 14:38:29,2024-02-15,2024-02-19 06:20:40,2024-02-15,2024-02-19 06:20:40,2024-02-15,2024-02-19 06:17:43,0 days 08:20:46
260,Num728Line101Vers4,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num728Line101Vers4,728,101,4,"            R2 = R1 + (ydatsortLoc(kk)-(xhatact(2)+xhatact(1).*xdatsortLoc(kk))).^2; % constant replaced: 1 -> 2
",False,193,2024-02-17,2024-02-19 14:38:37,2024-02-15,2024-02-19 06:23:31,2024-02-15,2024-02-19 06:23:31,2024-02-15,2024-02-19 06:20:42,0 days 08:17:55
261,Num1335Line146Vers21,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1335Line146Vers21,1335,146,21,"yintTemp = single(rA1Temp + rB1Temp+xintTemp); % operator replaced: '.*' -> '+'
",False,195,2024-02-17,2024-02-19 14:38:24,2024-02-15,2024-02-19 06:26:26,2024-02-15,2024-02-19 06:26:26,2024-02-15,2024-02-19 06:23:34,0 days 08:14:50
262,Num93Line13Vers11,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num93Line13Vers11,93,13,11,"    a1Mat = zeros(1.1,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single'); % constant replaced: 1 -> 1.1
",True,0,2024-02-17,2024-02-19 14:38:43,2024-02-15,2024-02-19 06:26:41,2024-02-15,2024-02-19 06:26:41,2024-02-15,2024-02-19 06:26:29,0 days 08:12:14
263,Num1103Line118Vers35,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1103Line118Vers35,1103,118,35,"        a2Mat((ii-2)*ivar .* jj) = xhatact(4); % operator replaced: '+' -> '.*'
",True,0,2024-02-17,2024-02-19 14:38:19,2024-02-15,2024-02-19 06:26:52,2024-02-15,2024-02-19 06:26:52,2024-02-15,2024-02-19 06:26:43,0 days 08:11:36
264,Num866Line112Vers40,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num866Line112Vers40,866,112,40,"            R2 = R2 + (ydatsortLoc(kk)-(xhatact(4)\xhatact(3).*xdatsortLoc(kk))).^2; % operator replaced: '+' -> '\'
",False,193,2024-02-17,2024-02-19 14:38:40,2024-02-15,2024-02-19 06:29:43,2024-02-15,2024-02-19 06:29:43,2024-02-15,2024-02-19 06:26:56,0 days 08:11:44
265,Num1223Line139Vers8,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1223Line139Vers8,1223,139,8,"if single(abs(rB2Temp - rB0Temp)) >= cCtrlEps % constant replaced: 1 -> 0
",True,0,2024-02-17,2024-02-19 14:38:21,2024-02-15,2024-02-19 06:29:58,2024-02-15,2024-02-19 06:29:58,2024-02-15,2024-02-19 06:29:46,0 days 08:08:35
266,Num962Line115Vers17,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num962Line115Vers17,962,115,17,"        b1Mat((ii-2)*ivar + jj) = xhatact(1.1); % constant replaced: 1 -> 1.1
",True,0,2024-02-17,2024-02-19 14:38:43,2024-02-15,2024-02-19 06:30:11,2024-02-15,2024-02-19 06:30:11,2024-02-15,2024-02-19 06:30:02,0 days 08:08:41
267,Num321Line25Vers12,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num321Line25Vers12,321,25,12,"for ii = 1:uint35.2(iMaxArrayLengthAlloc) % constant replaced: 32 -> 35.2
",True,0,2024-02-17,2024-02-19 14:38:29,2024-02-15,2024-02-19 06:30:24,2024-02-15,2024-02-19 06:30:24,2024-02-15,2024-02-19 06:30:14,0 days 08:08:15
