,mutantID,testID,is_output_x_equal,is_output_y_equal,is_int_x_equal,is_int_y_equal
0,Num106Line13Vers24,VRfNx3Krud5jD43PHgxJdc,True,True,True,True
1,Num106Line13Vers24,SVumrKz2o5MrZ4LmouTKTt,True,True,True,True
2,Num106Line13Vers24,x9GsMzyJggmJVBFwtDdWgGy,True,True,True,True
3,Num106Line13Vers24,HGG3ZoLQDvNSCo68FfqnyR,True,True,True,True
4,Num106Line13Vers24,HrsMvznCqa4BcUSMQxhswN,True,True,True,True
5,Num106Line13Vers24,iZ6RWNFtznDcnW86BLoVzz,True,True,True,True
6,Num106Line13Vers24,JSoCQLK4JncUyGkTJmBf8U,True,True,True,True
7,Num106Line13Vers24,x8q6CUrM8evZ5i2MZSmuTyF,True,True,True,True
8,Num106Line13Vers24,grCYYqDppVgYjxEzo9gi8b,True,True,True,True
9,Num106Line13Vers24,GXKoJAoFCeMDN9hNHHZJbw,True,True,True,True
10,Num106Line13Vers24,DmDYBcDbmmYZFZEFtSzUHf,True,True,True,True
11,Num106Line13Vers24,a7JrStTEFDWRVJDJEE8iSi,True,True,True,True
12,Num106Line13Vers24,EGeSryitfwa2bo5qB9Z94f,True,True,True,True
13,Num106Line13Vers24,x7ametREFiSraNdMc3Su6Sd,True,True,True,True
14,Num106Line13Vers24,fumRDcrFqivMfX8wvHsy2i,True,True,True,True
15,Num106Line13Vers24,gVMc9vqN7G2m9EYvFDZKVT,True,True,True,True
16,Num106Line13Vers24,mpt5sxNXi3ZtuMbWEwTepW,True,True,True,True
17,Num106Line13Vers24,aHnRKeJd2osztTy9fkh9Am,True,True,True,True
18,Num106Line13Vers24,TNA7oJx2UdQErSeLKuK7fE,True,True,True,True
19,Num106Line13Vers24,fPjqNeKg8Y9FytR4jHQMi9,True,True,True,True
20,Num106Line13Vers24,jLntuYZDrWcLvC4MJ5v23b,True,True,True,True
21,Num106Line13Vers24,kcqGZAaauZU3gHx6LpaaJv,True,True,True,True
22,Num106Line13Vers24,SctED2kh5TbqELR9zaVCwj,True,True,True,True
23,Num106Line13Vers24,x8KYKfn8tieHKjYkFTJe23w,True,True,True,True
24,Num106Line13Vers24,x4qUhjzqKzvKTysxmYtdtvG,True,True,True,True
25,Num106Line13Vers24,mPj6cLgddNdt8f7zyHo6mA,True,True,True,True
26,Num106Line13Vers24,o9mEQL5eKtK5c8fdjA5e5P,True,True,True,True
27,Num106Line13Vers24,x8DL2scNsMvJaGeqBxMWU9n,True,True,True,True
28,Num106Line13Vers24,CFPucPcFjWGdGqdpUGTDM9,True,True,True,True
29,Num106Line13Vers24,JFyUSoESZtgRLyCpBGPPEZ,True,True,True,True
30,Num106Line13Vers24,x748vyTMHhyrecXxanBWjAq,True,True,True,True
31,Num106Line13Vers24,ZHUo9LALvgNyx8hGQ6xTkg,True,True,True,True
32,Num106Line13Vers24,x9Gt4m3ixi6Z2iPgr4S9mZQ,True,True,True,True
33,Num106Line13Vers24,a7TVyGyHzB6cy9Ugiw9ubw,True,True,True,True
34,Num106Line13Vers24,HNUGfo5en84QZsSUfRVEUh,True,True,True,True
